house,state,work_category,work_title,mp_name,constituency,recommended_date,sanction_date,sanction_amount,work_status,delay_days,delay_days_cleaned,delay_days_filled,log_amount,cat_amount_diff,anomaly_prediction,anomaly_score,is_anomaly
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP186/2024-2025/141236-Construction of culverts and bridges,Shri Arun Singh (2020-26) (2020-2026),,2024-09-16,2025-02-19,4500000.0,Vendor Identification,156,156,156,6.653212610285218,1.119897704073674,-1,-0.012373570978075232,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP186/2025-2026/218811-Construction of public toilets and bathrooms,Shri Arun Singh (2020-26) (2020-2026),,2025-07-15,2025-11-08,4852000.0,Vendor Identification,116,116,116,6.685920881702869,1.1526059754913254,-1,-0.012249972800402187,True
Lok Sabha,Telangana,Normal/Others,WS/MP18190/2025-2026/161769-Installing tube-wells and borewells,BALRAM NAIK PORIKA,MAHABUBABAD,2024-12-27,2026-01-12,45000.0,Physical Inspection,381,381,381,4.653222164656599,-0.8800927415549449,-1,-0.012160453442003116,True
Rajya Sabha,Haryana,Normal/Others,"WS/MP18425/2026-2027/271353-Purchase of ambulances (Four, three and two wheelers)",Smt. Rekha Sharma (2024-28) (2024-2028),,2026-02-27,2026-06-11,4826200.0,Sanction,104,104,104,6.6836054053002965,1.1502904990887526,-1,-0.012085008800895802,True
Lok Sabha,Bihar,Normal/Others,WS/MP317/2024-2025/144904-Purchase Books for Library,Smt Veena Devi,VAISHALI,2024-10-01,2024-10-07,5000000.0,Physical Inspection,6,6,6,6.698970091194907,1.165655184983363,-1,-0.011987558418333322,True
Rajya Sabha,Karnataka,Normal/Others,WS/MP092/2025-2026/259247-Setting up of farmers’ training and assistance centers,Smt. Nirmala Sitharaman (2022-28) (2022-2028),,2026-01-15,2026-01-21,5000000.0,Work Completed,6,6,6,6.698970091194907,1.165655184983363,-1,-0.011987558418333322,True
Lok Sabha,Uttar Pradesh,Repair and Renovation,"WS/MP791/2025-2026/252111-Construction of roads, link roads, pathways or any other road with or without drainage system",Jagdambika Pal,DOMARIYAGANJ,2025-12-05,2026-02-28,6300000.0,Sanction,85,85,85,6.799340618389208,1.1686119929971133,-1,-0.011977502517030114,True
Lok Sabha,West Bengal,Normal/Others,WS/MP823/2025-2026/211149-Construction of culverts and bridges,Ms Mahua Moitra,KRISHNANAGAR,2025-06-22,2025-07-22,6501833.0,Work partially Completed,30,30,30,6.813035877217275,1.2797209710057311,-1,-0.011920560758810983,True
Lok Sabha,Kerala,Normal/Others,"WS/MP18097/2026-2027/181096-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",SHAFI PARAMBIL,VADAKARA,2025-03-11,2026-08-07,110000.0,Sanction,514,514,514,5.041396633271932,-0.49191827293961143,-1,-0.011876278425591802,True
Lok Sabha,Kerala,Normal/Others,"WS/MP18097/2026-2027/181095-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",SHAFI PARAMBIL,VADAKARA,2025-03-11,2026-08-07,110000.0,Sanction,514,514,514,5.041396633271932,-0.49191827293961143,-1,-0.011876278425591802,True
Lok Sabha,Karnataka,Normal/Others,WS/MP18355/2025-2026/158359-Construction of community centers and community halls,SHOBHA KARANDLAJE,BANGALORE NORTH,2024-12-12,2025-12-01,3000000.0,Work partially Completed,354,354,354,6.477121399484465,0.9438064932729215,-1,-0.011826198894683171,True
Lok Sabha,Kerala,Normal/Others,"WS/MP18096/2025-2026/262944-Construction of roads, link roads, pathways or any other road with or without drainage system",SURESH GOPI,THRISSUR,2026-02-19,2026-03-17,6100000.0,Sanction,26,26,26,6.785329906206578,1.2520149999950343,-1,-0.011803720876442436,True
Lok Sabha,Tamil Nadu,Normal/Others,WS/MP18312/2026-2027/181189-Construction of buildings for community cultural activities,DURAI VAIKO,TIRUCHIRAPPALLI,2025-03-13,2026-08-20,1700000.0,Vendor Identification,525,525,525,6.230449176845541,0.6971342706339971,-1,-0.011641240377478379,True
Lok Sabha,Gujarat,Normal/Others,"WS/MP582/2026-2027/160434-Purchase of IT systems, including hardware and software for educational purposes",Prabhubhai Nagarbhai Vasava,BARDOLI(ST),2024-12-20,2026-08-19,150000.0,Sanction,607,607,607,5.176094154342576,-0.35722075186896785,-1,-0.011511986214372882,True
Rajya Sabha,Tamil Nadu,Normal/Others,"WS/MP165/2025-2026/227724-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",Shri P. Chidambaram (2022-28) (2022-2028),,2025-09-06,2025-09-26,6300000.0,Physical Inspection,20,20,20,6.799340618389208,1.2660257121776644,-1,-0.011497979888003163,True
Lok Sabha,Telangana,Normal/Others,WS/MP18190/2025-2026/162242-Installing tube-wells and borewells,BALRAM NAIK PORIKA,MAHABUBABAD,2025-01-03,2026-01-13,44065.0,Physical Inspection,375,375,375,4.644103630115782,-0.8892112760957618,-1,-0.011255642721739734,True
Lok Sabha,Telangana,Normal/Others,WS/MP18190/2025-2026/162205-Installing tube-wells and borewells,BALRAM NAIK PORIKA,MAHABUBABAD,2025-01-03,2026-01-12,44065.0,Physical Inspection,374,374,374,4.644103630115782,-0.8892112760957618,-1,-0.011255642721739734,True
Rajya Sabha,Punjab,Normal/Others,WS/MP140/2023-2024/7438-Construction of public irrigation facilities,Shri Sant Balbir Singh (2022-28) (2022-2028),,2023-08-02,2023-09-05,6322296.0,Physical Inspection,34,34,34,6.80087489365975,1.2675599874482062,-1,-0.01125283332805338,True
Lok Sabha,Andhra Pradesh,Normal/Others,WS/MP18001/2025-2026/231995-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,GM Harish Balayogi,AMALAPURAM(SC),2025-09-07,2025-09-27,6000000.0,Sanction,20,20,20,6.7781513227660515,1.2448364165545076,-1,-0.011196539010105644,True
Lok Sabha,Karnataka,Normal/Others,"WS/MP18078/2025-2026/187219-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",E. TUKARAM,BELLARY(ST),2025-04-28,2025-07-19,5200000.0,Work Completed,82,82,82,6.716003427152961,1.1826885209414169,-1,-0.01107293919352803,True
Lok Sabha,Madhya Pradesh,Normal/Others,WS/MP642/2026-2027/202105-Improvement of electricity distribution infrastructure,Ganesh Singh,SATNA,2025-06-09,2026-07-31,66000.0,Sanction,417,417,417,4.819550515711442,-0.7137643905001019,-1,-0.011057222126278132,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP18232/2024-2025/149182-Street lights,HARENDRA SINGH MALIK,MUZAFFARNAGAR,2024-10-23,2025-02-19,12881.0,Sanction,119,119,119,4.109983294819893,-1.4233316113916512,-1,-0.011016630341008526,True
Lok Sabha,Bihar,Normal/Others,WS/MP422/2025-2026/165948-Purchase of books and periodicals for libraries/digitization of library books,Dileshwar Kamait,SUPAUL,2025-01-15,2025-08-29,4000000.0,Physical Inspection,226,226,226,6.6020600999015695,1.0687451936900256,-1,-0.010997879281809286,True
Rajya Sabha,Odisha,Normal/Others,WS/MP138/2025-2026/23249-Construction of community centers and community halls,Smt. Sulata Deo (2022-28) (2022-2028),,2023-09-19,2025-05-08,150000.0,Sanction,597,597,597,5.176094154342576,-0.35722075186896785,-1,-0.01090922776547898,True
Lok Sabha,Haryana,Trust and Society,WS/MP431/2026-2027/149155-Construction of community centers and community halls,Rao Inderjit Singh,GURGAON,2024-10-23,2026-05-21,1499787.0,Sanction,575,575,575,6.176029874430957,0.24780667316580285,-1,-0.01086777635948466,True
Rajya Sabha,Himachal Pradesh,Repair and Renovation,WS/MP078/2024-2025/13532-Construction of footpaths and pedestrian ways,Dr. Sikander Kumar (2022-28) (2022-2028),,2023-08-27,2025-02-15,150000.0,Vendor Identification,538,538,538,5.176094154342576,-0.45463447104951893,-1,-0.010830844504801318,True
Lok Sabha,Maharashtra,Normal/Others,"WS/MP18307/2025-2026/146575-Construction of roads, link roads, pathways or any other road with or without drainage system",Piyush Vedprakash Goyal,MUMBAI NORTH,2024-10-09,2026-01-30,2000000.0,Work partially Completed,478,478,478,6.301030212811168,0.7677153065996238,-1,-0.010815700853103127,True
Rajya Sabha,Puducherry,Normal/Others,"WS/MP139/2026-2027/197314-Construction of roads, link roads, pathways or any other road with or without drainage system",Shri S. Selvaganabathy (2021-27) (2021-2027),,2025-05-07,2026-08-28,2000000.0,Sanction,478,478,478,6.301030212811168,0.7677153065996238,-1,-0.010815700853103127,True
Lok Sabha,Bihar,Normal/Others,WS/MP317/2024-2025/144816-Purchase Books for Library,Smt Veena Devi,VAISHALI,2024-09-30,2024-10-07,5000000.0,Physical Inspection,7,7,7,6.698970091194907,1.165655184983363,-1,-0.010781727764710647,True
Lok Sabha,Bihar,Normal/Others,WS/MP317/2024-2025/144813-Purchase Books for Library,Smt Veena Devi,VAISHALI,2024-09-30,2024-10-07,5000000.0,Physical Inspection,7,7,7,6.698970091194907,1.165655184983363,-1,-0.010781727764710647,True
Lok Sabha,Madhya Pradesh,Normal/Others,WS/MP642/2026-2027/197125-Improvement of electricity distribution infrastructure,Ganesh Singh,SATNA,2025-05-15,2026-07-07,65000.0,Vendor Identification,418,418,418,4.812920038045028,-0.7203948681665162,-1,-0.010755980010663801,True
Lok Sabha,Maharashtra,Normal/Others,"WS/MP18120/2026-2027/169231-Construction of roads, link roads, pathways or any other road with or without drainage system",AASHTIKAR PATIL NAGESH BAPURAO,HINGOLI,2025-01-27,2026-06-29,1771411.0,Work partially Completed,518,518,518,6.248319582374144,0.7150046761626001,-1,-0.010737131766978103,True
Lok Sabha,West Bengal,Normal/Others,WS/MP18272/2026-2027/260997-Construction of rooms and halls in school and colleges,KALIPADA SAREN,JHARGRAM(ST),2026-01-22,2026-08-27,4000000.0,Sanction,217,217,217,6.6020600999015695,1.0687451936900256,-1,-0.010696663927196703,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP196/2025-2026/214383-Development of public parks,Shri Brij Lal (2020-26) (2020-2026),,2025-07-03,2025-08-07,6000000.0,Vendor Identification,35,35,35,6.7781513227660515,1.2448364165545076,-1,-0.010650308559468802,True
Rajya Sabha,Assam,Normal/Others,WS/MP831/2026-2027/132657-Construction of boundary walls of existing public and community buildings,Shri Rwngwra Narzary (2022-28) (2022-2028),,2024-06-20,2026-07-31,1200000.0,Vendor Identification,771,771,771,6.079181607959542,0.5458667017479986,-1,-0.01044414862782983,True
Lok Sabha,Gujarat,Normal/Others,"WS/MP18344/2025-2026/198267-Purchase of ambulances (Four, three and two wheelers)",DR. MANSUKH MANDAVIYA,PORBANDAR,2025-05-13,2026-03-20,3500000.0,Sanction,311,311,311,6.5440681684343955,1.0107532622228517,-1,-0.010370112140847154,True
Lok Sabha,Madhya Pradesh,Normal/Others,WS/MP642/2025-2026/196622-Improvement of electricity distribution infrastructure,Ganesh Singh,SATNA,2025-05-09,2026-03-30,35000.0,Vendor Identification,325,325,325,4.544080452586785,-0.9892344536247588,-1,-0.010335744566546401,True
Rajya Sabha,Assam,Normal/Others,"WS/MP831/2025-2026/132613-Construction of roads, link roads, pathways or any other road with or without drainage system",Shri Rwngwra Narzary (2022-28) (2022-2028),,2024-06-18,2025-06-05,3000000.0,Vendor Identification,352,352,352,6.477121399484465,0.9438064932729215,-1,-0.010319613863331911,True
Rajya Sabha,Tripura,Normal/Others,"WS/MP18412/2025-2026/254559-Purchase of ambulances (Four, three and two wheelers)",Shri Rajib Bhattacharjee (2024-28) (2024-2028),,2025-12-17,2025-12-18,16448.0,Vendor Identification,1,1,1,4.216139500603143,-1.3171754056084009,-1,-0.010188203215656833,True
Rajya Sabha,Tripura,Normal/Others,"WS/MP18412/2025-2026/254561-Purchase of ambulances (Four, three and two wheelers)",Shri Rajib Bhattacharjee (2024-28) (2024-2028),,2025-12-17,2025-12-18,16448.0,Vendor Identification,1,1,1,4.216139500603143,-1.3171754056084009,-1,-0.010188203215656833,True
Rajya Sabha,Tripura,Normal/Others,"WS/MP18412/2025-2026/254562-Purchase of ambulances (Four, three and two wheelers)",Shri Rajib Bhattacharjee (2024-28) (2024-2028),,2025-12-17,2025-12-18,16448.0,Vendor Identification,1,1,1,4.216139500603143,-1.3171754056084009,-1,-0.010188203215656833,True
Rajya Sabha,Tripura,Normal/Others,"WS/MP18412/2025-2026/254560-Purchase of ambulances (Four, three and two wheelers)",Shri Rajib Bhattacharjee (2024-28) (2024-2028),,2025-12-17,2025-12-18,16448.0,Vendor Identification,1,1,1,4.216139500603143,-1.3171754056084009,-1,-0.010188203215656833,True
Lok Sabha,Manipur,Normal/Others,WS/MP18371/2025-2026/209334-Installing community drinking water plants,ANGOMCHA BIMOL AKOIJAM,INNER MANIPUR,2025-06-17,2025-07-08,6000000.0,Work Completed,21,21,21,6.7781513227660515,1.2448364165545076,-1,-0.010087511306737351,True
Lok Sabha,Telangana,Normal/Others,WS/MP18190/2025-2026/162212-Installing tube-wells and borewells,BALRAM NAIK PORIKA,MAHABUBABAD,2025-01-03,2026-01-13,44754.0,Physical Inspection,375,375,375,4.650841561464383,-0.8824733447471607,-1,-0.010051131421934478,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP18242/2025-2026/193004-Lighting of public spaces,RAMBHUAL NISHAD,SULTANPUR,2025-04-21,2025-09-09,4520176.0,Physical Inspection,141,141,141,6.655155441142853,1.1218405349313088,-1,-0.009856910280118036,True
Lok Sabha,Andhra Pradesh,Normal/Others,"WS/MP18007/2025-2026/241572-Construction of roads, link roads, pathways or any other road with or without drainage system",Putta Mahesh Kumar,ELURU,2025-10-11,2025-12-17,5000000.0,Sanction,67,67,67,6.698970091194907,1.165655184983363,-1,-0.009810521545638995,True
Lok Sabha,West Bengal,Normal/Others,WS/MP823/2025-2026/240010-Construction of stadiums,Ms Mahua Moitra,KRISHNANAGAR,2025-10-05,2025-11-18,5467000.0,Sanction,44,44,44,6.737749153330818,1.2044342471192744,-1,-0.009705942848178717,True
Lok Sabha,West Bengal,Normal/Others,WS/MP858/2025-2026/229124-Lighting of public spaces,Asit Kumar Mal,BOLPUR(SC),2025-08-26,2025-10-08,5499446.0,Physical Inspection,43,43,43,6.740319020962781,1.2070041147512374,-1,-0.009705942848178717,True
Rajya Sabha,Kerala,Normal/Others,WS/MP101/2026-2027/207840-Construction of community centers and community halls,Shri Sandosh Kumar P (2022-28) (2022-2028),,2025-06-10,2026-08-04,2500000.0,Sanction,420,420,420,6.397940182389796,0.864625276178252,-1,-0.009654568364559912,True
Rajya Sabha,Andhra Pradesh,Normal/Others,"WS/MP840/2024-2025/163455-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",Shri V. Vijayendra Prasad (2022-28) (2022-2028),,2025-01-03,2025-03-31,5000000.0,Vendor Identification,87,87,87,6.698970091194907,1.165655184983363,-1,-0.009630404079469357,True
Rajya Sabha,Kerala,Normal/Others,"WS/MP096/2025-2026/190717-Construction of roads, link roads, pathways or any other road with or without drainage system",Shri Abdul Wahab (2021-27) (2021-2027),,2025-04-12,2026-01-16,3633700.0,Physical Inspection,279,279,279,6.560349188411619,1.0270342822000753,-1,-0.009599055829997871,True
Lok Sabha,West Bengal,Normal/Others,WS/MP867/2024-2025/151535-Construction of community centers and community halls,Sudip Bandyopadhyay,KOLKATA UTTAR,2024-11-09,2025-01-21,5000000.0,Vendor Identification,73,73,73,6.698970091194907,1.165655184983363,-1,-0.009545334387341398,True
Lok Sabha,Tamil Nadu,Normal/Others,WS/MP18312/2026-2027/181190-Construction of buildings for community cultural activities,DURAI VAIKO,TIRUCHIRAPPALLI,2025-03-13,2026-08-05,1700000.0,Physical Inspection,510,510,510,6.230449176845541,0.6971342706339971,-1,-0.009533555136849614,True
Lok Sabha,Kerala,Repair and Renovation,WS/MP18337/2025-2026/156920-Construction of public irrigation facilities,K RADHAKRISHNAN,ALATHUR(SC),2024-12-04,2025-05-28,5000000.0,Sanction,175,175,175,6.698970091194907,1.0682414658028119,-1,-0.009513733745315167,True
Lok Sabha,West Bengal,Normal/Others,WS/MP827/2025-2026/209067-Street lights,Shatrughan Sinha,ASANSOL,2025-06-15,2025-07-15,6160000.0,Vendor Identification,30,30,30,6.7895807826667705,1.2562658764552266,-1,-0.00951131440889097,True
Rajya Sabha,Andhra Pradesh,Normal/Others,WS/MP840/2026-2027/287166-Construction of community centers and community halls,Shri V. Vijayendra Prasad (2022-28) (2022-2028),,2026-06-19,2026-08-24,5000000.0,Sanction,66,66,66,6.698970091194907,1.165655184983363,-1,-0.009509841636922589,True
Lok Sabha,Karnataka,Normal/Others,WS/MP18085/2025-2026/266950-Construction of additional rooms and halls in the existing public and community building,RADHAKRISHNA,GULBARGA(SC),2026-02-09,2026-03-13,6400000.0,Sanction,32,32,32,6.806180041842395,1.272865135630851,-1,-0.009448972534556233,True
Lok Sabha,Gujarat,Normal/Others,WS/MP18055/2024-2025/173052-Construction of community centers and community halls,RAJPALSINH MAHENDRASINH JADAV,PANCHMAHAL,2025-02-05,2025-02-13,5000000.0,Sanction,8,8,8,6.698970091194907,1.165655184983363,-1,-0.009365658169806612,True
Lok Sabha,Manipur,Normal/Others,WS/MP18371/2026-2027/293792-Purchase of immovable sports equipment,ANGOMCHA BIMOL AKOIJAM,INNER MANIPUR,2026-07-09,2026-07-17,5000000.0,Vendor Identification,8,8,8,6.698970091194907,1.165655184983363,-1,-0.009365658169806612,True
Rajya Sabha,Himachal Pradesh,Normal/Others,WS/MP078/2024-2025/172642-Street lights,Dr. Sikander Kumar (2022-28) (2022-2028),,2025-02-04,2025-03-12,15000.0,Sanction,36,36,36,4.1761202110560856,-1.3571946951554583,-1,-0.009295026054966238,True
Rajya Sabha,Himachal Pradesh,Normal/Others,WS/MP078/2024-2025/172641-Street lights,Dr. Sikander Kumar (2022-28) (2022-2028),,2025-02-04,2025-03-12,15000.0,Vendor Identification,36,36,36,4.1761202110560856,-1.3571946951554583,-1,-0.009295026054966238,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP196/2024-2025/162126-Construction of public libraries and reading rooms,Shri Brij Lal (2020-26) (2020-2026),,2024-12-28,2025-01-21,6219000.0,Vendor Identification,24,24,24,6.7937206266470085,1.2604057204354646,-1,-0.009289501860148985,True
Lok Sabha,Madhya Pradesh,Normal/Others,WS/MP642/2026-2027/200941-Improvement of electricity distribution infrastructure,Ganesh Singh,SATNA,2025-06-09,2026-07-31,67000.0,Sanction,417,417,417,4.826081284659646,-0.7072336215518975,-1,-0.009251805911121846,True
Lok Sabha,Uttarakhand,Normal/Others,WS/MP478/2026-2027/154202-Construction of footpaths and pedestrian ways,Mala Rajya Laxmi Shah,TEHRI GARHWAL,2024-11-24,2026-04-07,100000.0,Vendor Identification,499,499,499,5.000004342923105,-0.5333105632884392,-1,-0.009250273816111876,True
Lok Sabha,Maharashtra,Normal/Others,WS/MP18308/2025-2026/145424-Construction of community centers and community halls,RAVINDRA DATTARAM WAIKAR,MUMBAI NORTH WEST,2024-10-08,2026-01-20,1800000.0,Vendor Identification,469,469,469,6.255272746377951,0.7219578401664073,-1,-0.009240111061983636,True
Lok Sabha,Telangana,Normal/Others,WS/MP18190/2025-2026/163805-Installing tube-wells and borewells,BALRAM NAIK PORIKA,MAHABUBABAD,2025-01-08,2026-01-12,45000.0,Physical Inspection,369,369,369,4.653222164656599,-0.8800927415549449,-1,-0.009149173048203063,True
Lok Sabha,Bihar,Normal/Others,WS/MP18367/2026-2027/268504-Purchase of furniture and fixtures for educational purposes,LOVELY ANAND,SHEOHAR,2026-02-14,2026-07-24,4368000.0,Vendor Identification,160,160,160,6.6402827291230615,1.1069678229115176,-1,-0.009060854122435291,True
Lok Sabha,West Bengal,Trust and Society,WS/MP18272/2026-2027/222318-Construction of stadiums,KALIPADA SAREN,JHARGRAM(ST),2025-07-26,2026-07-28,4882225.0,Vendor Identification,367,367,367,6.688617879194476,0.7603946779293222,-1,-0.009033915618300581,True
Lok Sabha,Tamil Nadu,Normal/Others,"WS/MP458/2026-2027/181203-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",Kanimozhi Karunanidhi,THOOTHUKKUDI,2025-03-12,2026-06-12,1900000.0,Work partially Completed,457,457,457,6.278753829528812,0.745438923317268,-1,-0.00903057858488876,True
Lok Sabha,Tripura,Normal/Others,WS/MP18197/2025-2026/174766-Construction of common work sheds/ common covered sitting area,BIPLAB KUMAR DEB,TRIPURA WEST,2025-02-10,2025-05-08,4860920.0,Physical Inspection,87,87,87,6.68671856295011,1.1534036567385657,-1,-0.009029342268809692,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202939-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202940-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202943-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202944-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202932-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202931-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202929-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202930-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202922-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202921-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202923-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202924-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202925-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202926-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202934-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202839-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202904-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202905-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202906-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202861-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202862-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202863-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202864-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202865-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202867-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/202868-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-06-16,2025-11-14,15364.0,Vendor Identification,151,151,151,4.186532564592397,-1.3467823416191465,-1,-0.009011267174021342,True
