sr_no,state,constituency,mp_name,work,work_category,recommended_date,recommended_amount
2416,Tamil Nadu,Constituency_434,MP_Name_434,TN/506/2023-2024/3416 - Construction of Roads facility,Drinking Water,25-05-2023,1190142
2417,Tamil Nadu,Constituency_434,MP_Name_434,TN/225/2021-2022/3417 - Construction of Drinking Water facility,Sanitation,01-04-2023,827316
2418,Tamil Nadu,Constituency_434,MP_Name_434,TN/461/2023-2024/3418 - Construction of Education facility,Sanitation,16-01-2024,746765
2419,Tamil Nadu,Constituency_434,MP_Name_434,TN/450/2021-2022/3419 - Construction of Electricity facility,Drinking Water,21-11-2021,1392500
2420,Tamil Nadu,Constituency_434,MP_Name_434,TN/931/2023-2024/3420 - Construction of Roads facility,Sanitation,16-12-2022,1943925
2421,Tamil Nadu,Constituency_434,MP_Name_434,TN/799/2022-2023/3421 - Construction of Education facility,Sanitation,07-05-2023,563617
2422,Uttar Pradesh,Constituency_435,MP_Name_435,UP/886/2023-2024/3422 - Construction of Education facility,Health,02-12-2021,804009
2423,Uttar Pradesh,Constituency_435,MP_Name_435,UP/682/2021-2022/3423 - Construction of Electricity facility,Education,23-12-2023,1552859
2424,Uttar Pradesh,Constituency_435,MP_Name_435,UP/524/2023-2024/3424 - Construction of Drinking Water facility,Drinking Water,05-02-2022,995675
2425,Uttar Pradesh,Constituency_435,MP_Name_435,UP/293/2021-2022/3425 - Construction of Health facility,Education,05-08-2022,544067
2426,Delhi,Constituency_436,MP_Name_436,DL/383/2021-2022/3426 - Construction of Roads facility,Electricity,31-12-2024,1688270
2427,Delhi,Constituency_436,MP_Name_436,DL/533/2022-2023/3427 - Construction of Health facility,Electricity,17-04-2023,666251
2428,Delhi,Constituency_436,MP_Name_436,DL/458/2022-2023/3428 - Construction of Drinking Water facility,Electricity,13-10-2024,1881880
2429,Delhi,Constituency_436,MP_Name_436,DL/154/2021-2022/3429 - Construction of Electricity facility,Health,01-09-2022,706480
2430,West Bengal,Constituency_437,MP_Name_437,WB/272/2021-2022/3430 - Construction of Sanitation facility,Roads,14-06-2021,779561
2431,West Bengal,Constituency_437,MP_Name_437,WB/457/2023-2024/3431 - Construction of Health facility,Health,04-03-2024,1029260
2432,West Bengal,Constituency_437,MP_Name_437,WB/990/2021-2022/3432 - Construction of Education facility,Sanitation,05-02-2022,869746
2433,West Bengal,Constituency_437,MP_Name_437,WB/157/2022-2023/3433 - Construction of Health facility,Sanitation,29-04-2023,562409
2434,West Bengal,Constituency_437,MP_Name_437,WB/509/2023-2024/3434 - Construction of Sanitation facility,Roads,09-07-2024,1781548
2435,West Bengal,Constituency_437,MP_Name_437,WB/857/2021-2022/3435 - Construction of Drinking Water facility,Drinking Water,03-05-2024,644429
2436,West Bengal,Constituency_437,MP_Name_437,WB/676/2021-2022/3436 - Construction of Sanitation facility,Education,11-01-2021,1150067
2437,Rajasthan,Constituency_438,MP_Name_438,RJ/430/2022-2023/3437 - Construction of Health facility,Drinking Water,20-10-2022,1447447
2438,Rajasthan,Constituency_438,MP_Name_438,RJ/608/2021-2022/3438 - Construction of Education facility,Sanitation,11-06-2024,1106041
2439,Rajasthan,Constituency_438,MP_Name_438,RJ/814/2022-2023/3439 - Construction of Sanitation facility,Drinking Water,11-07-2021,1214643
2440,Rajasthan,Constituency_438,MP_Name_438,RJ/261/2021-2022/3440 - Construction of Education facility,Roads,13-06-2021,1233929
2441,Bihar,Constituency_439,MP_Name_439,BR/882/2022-2023/3441 - Construction of Electricity facility,Drinking Water,22-08-2021,1792684
2442,Bihar,Constituency_439,MP_Name_439,BR/817/2021-2022/3442 - Construction of Roads facility,Roads,07-12-2024,1753397
2443,Bihar,Constituency_439,MP_Name_439,BR/807/2021-2022/3443 - Construction of Sanitation facility,Education,27-03-2022,1139767
2444,Bihar,Constituency_439,MP_Name_439,BR/723/2021-2022/3444 - Construction of Health facility,Education,05-11-2024,1973765
2445,Bihar,Constituency_439,MP_Name_439,BR/419/2021-2022/3445 - Construction of Drinking Water facility,Electricity,20-09-2023,1327125
2446,Bihar,Constituency_439,MP_Name_439,BR/341/2022-2023/3446 - Construction of Electricity facility,Drinking Water,18-09-2022,615355
2447,Bihar,Constituency_439,MP_Name_439,BR/408/2022-2023/3447 - Construction of Sanitation facility,Drinking Water,25-01-2024,1692506
2448,Bihar,Constituency_439,MP_Name_439,BR/118/2022-2023/3448 - Construction of Drinking Water facility,Electricity,14-11-2024,1444357
2449,Tamil Nadu,Constituency_440,MP_Name_440,TN/946/2021-2022/3449 - Construction of Roads facility,Education,30-05-2021,704063
2450,Tamil Nadu,Constituency_440,MP_Name_440,TN/333/2023-2024/3450 - Construction of Education facility,Education,18-05-2024,936341
2451,Tamil Nadu,Constituency_440,MP_Name_440,TN/430/2022-2023/3451 - Construction of Drinking Water facility,Sanitation,07-02-2021,1309152
2452,Tamil Nadu,Constituency_440,MP_Name_440,TN/274/2022-2023/3452 - Construction of Roads facility,Drinking Water,23-08-2023,626813
2453,Tamil Nadu,Constituency_440,MP_Name_440,TN/993/2021-2022/3453 - Construction of Electricity facility,Drinking Water,05-10-2024,856350
2454,Tamil Nadu,Constituency_440,MP_Name_440,TN/640/2023-2024/3454 - Construction of Drinking Water facility,Sanitation,06-04-2021,1375626
2455,Tamil Nadu,Constituency_440,MP_Name_440,TN/774/2021-2022/3455 - Construction of Roads facility,Sanitation,10-09-2022,1295765
2456,Tamil Nadu,Constituency_440,MP_Name_440,TN/932/2022-2023/3456 - Construction of Drinking Water facility,Drinking Water,15-07-2022,1083804
2457,Bihar,Constituency_441,MP_Name_441,BR/190/2023-2024/3457 - Construction of Electricity facility,Drinking Water,04-11-2022,1437014
2458,Bihar,Constituency_441,MP_Name_441,BR/529/2023-2024/3458 - Construction of Roads facility,Education,25-03-2023,540407
2459,Bihar,Constituency_441,MP_Name_441,BR/501/2021-2022/3459 - Construction of Health facility,Drinking Water,25-09-2021,1168675
2460,Uttar Pradesh,Constituency_442,MP_Name_442,UP/746/2023-2024/3460 - Construction of Drinking Water facility,Roads,24-06-2023,597904
2461,Uttar Pradesh,Constituency_442,MP_Name_442,UP/662/2022-2023/3461 - Construction of Electricity facility,Sanitation,08-07-2022,727608
2462,Uttar Pradesh,Constituency_442,MP_Name_442,UP/912/2022-2023/3462 - Construction of Health facility,Roads,07-02-2024,1697717
2463,Tamil Nadu,Constituency_443,MP_Name_443,TN/772/2021-2022/3463 - Construction of Sanitation facility,Education,31-07-2021,1989305
2464,Tamil Nadu,Constituency_443,MP_Name_443,TN/693/2021-2022/3464 - Construction of Roads facility,Drinking Water,01-08-2023,602917
2465,Tamil Nadu,Constituency_443,MP_Name_443,TN/887/2022-2023/3465 - Construction of Health facility,Health,02-07-2023,1939501
2466,Tamil Nadu,Constituency_443,MP_Name_443,TN/919/2022-2023/3466 - Construction of Roads facility,Sanitation,16-01-2021,1726309
2467,Tamil Nadu,Constituency_443,MP_Name_443,TN/669/2022-2023/3467 - Construction of Roads facility,Drinking Water,19-01-2024,554414
2468,Tamil Nadu,Constituency_443,MP_Name_443,TN/627/2023-2024/3468 - Construction of Education facility,Drinking Water,02-02-2023,1262400
2469,Uttar Pradesh,Constituency_444,MP_Name_444,UP/412/2022-2023/3469 - Construction of Health facility,Sanitation,11-01-2024,1917631
2470,Uttar Pradesh,Constituency_444,MP_Name_444,UP/719/2023-2024/3470 - Construction of Education facility,Health,14-07-2023,749160
2471,Uttar Pradesh,Constituency_444,MP_Name_444,UP/590/2022-2023/3471 - Construction of Health facility,Electricity,26-10-2023,1818522
2472,Uttar Pradesh,Constituency_444,MP_Name_444,UP/539/2021-2022/3472 - Construction of Roads facility,Health,29-12-2021,1914102
2473,Uttar Pradesh,Constituency_444,MP_Name_444,UP/518/2022-2023/3473 - Construction of Drinking Water facility,Health,08-01-2023,574034
2474,Uttar Pradesh,Constituency_444,MP_Name_444,UP/726/2022-2023/3474 - Construction of Health facility,Education,03-04-2022,1351813
2475,Karnataka,Constituency_445,MP_Name_445,KA/794/2023-2024/3475 - Construction of Drinking Water facility,Health,30-07-2022,1814853
2476,Karnataka,Constituency_445,MP_Name_445,KA/910/2023-2024/3476 - Construction of Education facility,Education,03-07-2022,923339
2477,Karnataka,Constituency_445,MP_Name_445,KA/295/2022-2023/3477 - Construction of Health facility,Roads,10-08-2021,1303067
2478,Karnataka,Constituency_445,MP_Name_445,KA/628/2022-2023/3478 - Construction of Education facility,Drinking Water,08-09-2023,1979258
2479,Karnataka,Constituency_445,MP_Name_445,KA/298/2023-2024/3479 - Construction of Electricity facility,Sanitation,26-02-2023,1046079
2480,Karnataka,Constituency_445,MP_Name_445,KA/397/2021-2022/3480 - Construction of Health facility,Drinking Water,06-02-2024,1637066
2481,Karnataka,Constituency_445,MP_Name_445,KA/790/2022-2023/3481 - Construction of Roads facility,Drinking Water,19-04-2023,1029120
2482,Rajasthan,Constituency_446,MP_Name_446,RJ/315/2021-2022/3482 - Construction of Electricity facility,Sanitation,17-02-2021,514359
2483,Rajasthan,Constituency_446,MP_Name_446,RJ/988/2022-2023/3483 - Construction of Health facility,Drinking Water,29-07-2022,1277897
2484,Rajasthan,Constituency_446,MP_Name_446,RJ/583/2023-2024/3484 - Construction of Education facility,Roads,10-07-2024,1710070
2485,Madhya Pradesh,Constituency_447,MP_Name_447,MP/693/2022-2023/3485 - Construction of Sanitation facility,Roads,07-01-2021,1052661
2486,Madhya Pradesh,Constituency_447,MP_Name_447,MP/423/2023-2024/3486 - Construction of Health facility,Education,01-11-2024,1207975
2487,Madhya Pradesh,Constituency_447,MP_Name_447,MP/180/2021-2022/3487 - Construction of Roads facility,Sanitation,30-05-2021,1937547
2488,Madhya Pradesh,Constituency_447,MP_Name_447,MP/623/2021-2022/3488 - Construction of Electricity facility,Electricity,17-06-2021,1619812
2489,Madhya Pradesh,Constituency_447,MP_Name_447,MP/942/2023-2024/3489 - Construction of Roads facility,Education,29-04-2023,550956
2490,Bihar,Constituency_448,MP_Name_448,BR/670/2021-2022/3490 - Construction of Electricity facility,Electricity,12-07-2023,892045
2491,Bihar,Constituency_448,MP_Name_448,BR/557/2022-2023/3491 - Construction of Electricity facility,Sanitation,23-08-2021,1717739
2492,Bihar,Constituency_448,MP_Name_448,BR/984/2022-2023/3492 - Construction of Education facility,Sanitation,30-12-2023,1509100
2493,Bihar,Constituency_448,MP_Name_448,BR/724/2023-2024/3493 - Construction of Health facility,Sanitation,12-09-2024,769937
2494,Bihar,Constituency_448,MP_Name_448,BR/745/2021-2022/3494 - Construction of Sanitation facility,Drinking Water,12-11-2023,1399392
2495,Bihar,Constituency_448,MP_Name_448,BR/416/2021-2022/3495 - Construction of Drinking Water facility,Education,25-08-2022,691462
2496,Tamil Nadu,Constituency_449,MP_Name_449,TN/146/2021-2022/3496 - Construction of Education facility,Drinking Water,26-12-2023,1025188
2497,Tamil Nadu,Constituency_449,MP_Name_449,TN/956/2022-2023/3497 - Construction of Sanitation facility,Education,30-11-2023,1073385
2498,Tamil Nadu,Constituency_449,MP_Name_449,TN/558/2023-2024/3498 - Construction of Electricity facility,Roads,14-06-2022,578317
2499,Tamil Nadu,Constituency_449,MP_Name_449,TN/297/2021-2022/3499 - Construction of Roads facility,Electricity,27-07-2023,532167
2500,Gujarat,Constituency_450,MP_Name_450,GJ/749/2023-2024/3500 - Construction of Sanitation facility,Drinking Water,02-09-2023,1449443
2501,Gujarat,Constituency_450,MP_Name_450,GJ/182/2023-2024/3501 - Construction of Education facility,Sanitation,19-02-2022,770894
2502,Gujarat,Constituency_450,MP_Name_450,GJ/437/2021-2022/3502 - Construction of Electricity facility,Sanitation,27-04-2021,1403680
2503,Gujarat,Constituency_450,MP_Name_450,GJ/720/2021-2022/3503 - Construction of Sanitation facility,Electricity,25-11-2024,1301103
2504,Gujarat,Constituency_450,MP_Name_450,GJ/414/2023-2024/3504 - Construction of Roads facility,Education,16-05-2024,1440550
2505,Gujarat,Constituency_450,MP_Name_450,GJ/228/2023-2024/3505 - Construction of Drinking Water facility,Sanitation,01-02-2022,1731433
2506,Gujarat,Constituency_450,MP_Name_450,GJ/811/2022-2023/3506 - Construction of Electricity facility,Roads,17-03-2021,1597769
2507,Gujarat,Constituency_451,MP_Name_451,GJ/669/2021-2022/3507 - Construction of Sanitation facility,Drinking Water,07-06-2024,1744667
2508,Gujarat,Constituency_451,MP_Name_451,GJ/725/2023-2024/3508 - Construction of Drinking Water facility,Drinking Water,10-02-2023,1361601
2509,Gujarat,Constituency_451,MP_Name_451,GJ/823/2022-2023/3509 - Construction of Education facility,Roads,23-06-2022,532226
2510,Gujarat,Constituency_451,MP_Name_451,GJ/435/2021-2022/3510 - Construction of Drinking Water facility,Education,01-10-2021,1693676
2511,Gujarat,Constituency_451,MP_Name_451,GJ/246/2021-2022/3511 - Construction of Health facility,Electricity,25-11-2021,1208018
2512,Gujarat,Constituency_451,MP_Name_451,GJ/136/2022-2023/3512 - Construction of Health facility,Drinking Water,27-12-2022,1237423
2513,Gujarat,Constituency_452,MP_Name_452,GJ/292/2022-2023/3513 - Construction of Drinking Water facility,Sanitation,19-04-2023,1317444
2514,Gujarat,Constituency_452,MP_Name_452,GJ/187/2023-2024/3514 - Construction of Education facility,Education,01-09-2024,1320518
2515,Gujarat,Constituency_452,MP_Name_452,GJ/609/2023-2024/3515 - Construction of Health facility,Health,20-03-2022,1710109
2516,Gujarat,Constituency_452,MP_Name_452,GJ/536/2022-2023/3516 - Construction of Drinking Water facility,Education,03-10-2023,1744098
2517,Gujarat,Constituency_452,MP_Name_452,GJ/396/2023-2024/3517 - Construction of Roads facility,Roads,15-11-2024,773405
2518,Uttar Pradesh,Constituency_453,MP_Name_453,UP/150/2023-2024/3518 - Construction of Health facility,Sanitation,01-09-2021,758833
2519,Uttar Pradesh,Constituency_453,MP_Name_453,UP/411/2021-2022/3519 - Construction of Education facility,Electricity,02-05-2021,1135767
2520,Uttar Pradesh,Constituency_453,MP_Name_453,UP/922/2022-2023/3520 - Construction of Roads facility,Sanitation,13-04-2022,1268299
2521,Karnataka,Constituency_454,MP_Name_454,KA/317/2022-2023/3521 - Construction of Drinking Water facility,Health,26-01-2021,1216918
2522,Karnataka,Constituency_454,MP_Name_454,KA/760/2021-2022/3522 - Construction of Roads facility,Electricity,14-08-2021,1609206
2523,Karnataka,Constituency_454,MP_Name_454,KA/377/2021-2022/3523 - Construction of Sanitation facility,Roads,29-04-2021,1836697
2524,Karnataka,Constituency_454,MP_Name_454,KA/135/2021-2022/3524 - Construction of Roads facility,Drinking Water,16-07-2022,1723957
2525,Karnataka,Constituency_454,MP_Name_454,KA/885/2022-2023/3525 - Construction of Drinking Water facility,Electricity,24-05-2022,1877570
2526,Rajasthan,Constituency_455,MP_Name_455,RJ/247/2023-2024/3526 - Construction of Drinking Water facility,Electricity,11-07-2024,1931918
2527,Rajasthan,Constituency_455,MP_Name_455,RJ/786/2021-2022/3527 - Construction of Education facility,Roads,01-09-2023,946731
2528,Rajasthan,Constituency_455,MP_Name_455,RJ/779/2023-2024/3528 - Construction of Sanitation facility,Roads,19-11-2024,1396706
2529,Maharashtra,Constituency_456,MP_Name_456,MH/958/2023-2024/3529 - Construction of Health facility,Sanitation,20-05-2022,1850902
2530,Maharashtra,Constituency_456,MP_Name_456,MH/640/2022-2023/3530 - Construction of Drinking Water facility,Roads,12-04-2023,1221192
2531,Maharashtra,Constituency_456,MP_Name_456,MH/220/2022-2023/3531 - Construction of Electricity facility,Electricity,23-04-2021,1659958
2532,Maharashtra,Constituency_456,MP_Name_456,MH/297/2023-2024/3532 - Construction of Electricity facility,Roads,16-06-2021,1164058
2533,Maharashtra,Constituency_456,MP_Name_456,MH/584/2021-2022/3533 - Construction of Sanitation facility,Health,18-01-2023,1871049
2534,Maharashtra,Constituency_456,MP_Name_456,MH/324/2021-2022/3534 - Construction of Sanitation facility,Education,15-08-2023,614825
2535,Tamil Nadu,Constituency_457,MP_Name_457,TN/855/2021-2022/3535 - Construction of Sanitation facility,Roads,24-12-2021,1501883
2536,Tamil Nadu,Constituency_457,MP_Name_457,TN/415/2021-2022/3536 - Construction of Electricity facility,Education,03-05-2024,571652
2537,Tamil Nadu,Constituency_457,MP_Name_457,TN/346/2021-2022/3537 - Construction of Education facility,Drinking Water,26-11-2022,1189167
2538,Tamil Nadu,Constituency_457,MP_Name_457,TN/977/2023-2024/3538 - Construction of Health facility,Drinking Water,20-06-2023,854102
2539,Tamil Nadu,Constituency_457,MP_Name_457,TN/450/2021-2022/3539 - Construction of Electricity facility,Education,09-02-2021,1219596
2540,West Bengal,Constituency_458,MP_Name_458,WB/205/2021-2022/3540 - Construction of Sanitation facility,Education,04-12-2024,1872602
2541,West Bengal,Constituency_458,MP_Name_458,WB/221/2023-2024/3541 - Construction of Health facility,Roads,05-10-2021,1146825
2542,West Bengal,Constituency_458,MP_Name_458,WB/192/2021-2022/3542 - Construction of Roads facility,Health,02-02-2024,1607471
2543,Delhi,Constituency_459,MP_Name_459,DL/821/2021-2022/3543 - Construction of Health facility,Education,16-03-2023,1808454
2544,Delhi,Constituency_459,MP_Name_459,DL/327/2021-2022/3544 - Construction of Sanitation facility,Drinking Water,16-08-2024,1117727
2545,Delhi,Constituency_459,MP_Name_459,DL/320/2021-2022/3545 - Construction of Drinking Water facility,Roads,23-04-2021,617500
2546,Delhi,Constituency_459,MP_Name_459,DL/811/2021-2022/3546 - Construction of Electricity facility,Electricity,10-05-2021,1820039
2547,Delhi,Constituency_459,MP_Name_459,DL/292/2022-2023/3547 - Construction of Health facility,Drinking Water,25-10-2022,1682795
2548,Delhi,Constituency_459,MP_Name_459,DL/251/2021-2022/3548 - Construction of Drinking Water facility,Drinking Water,23-03-2024,1532275
2549,Maharashtra,Constituency_460,MP_Name_460,MH/523/2022-2023/3549 - Construction of Sanitation facility,Roads,04-04-2022,528776
2550,Maharashtra,Constituency_460,MP_Name_460,MH/213/2021-2022/3550 - Construction of Electricity facility,Health,01-09-2021,1454039
2551,Maharashtra,Constituency_460,MP_Name_460,MH/582/2023-2024/3551 - Construction of Roads facility,Health,27-10-2022,627037
2552,Maharashtra,Constituency_460,MP_Name_460,MH/339/2022-2023/3552 - Construction of Drinking Water facility,Health,17-07-2024,942236
2553,Maharashtra,Constituency_460,MP_Name_460,MH/437/2021-2022/3553 - Construction of Drinking Water facility,Health,27-06-2022,1917102
2554,Maharashtra,Constituency_460,MP_Name_460,MH/788/2021-2022/3554 - Construction of Drinking Water facility,Health,22-09-2021,1671240
2555,Maharashtra,Constituency_460,MP_Name_460,MH/178/2022-2023/3555 - Construction of Education facility,Health,05-03-2023,1919520
2556,Maharashtra,Constituency_460,MP_Name_460,MH/239/2022-2023/3556 - Construction of Health facility,Sanitation,18-12-2024,1995340
2557,Maharashtra,Constituency_461,MP_Name_461,MH/450/2022-2023/3557 - Construction of Electricity facility,Health,24-07-2021,850822
2558,Maharashtra,Constituency_461,MP_Name_461,MH/385/2021-2022/3558 - Construction of Electricity facility,Drinking Water,12-01-2022,1526525
2559,Maharashtra,Constituency_461,MP_Name_461,MH/249/2021-2022/3559 - Construction of Drinking Water facility,Roads,12-06-2023,1071926
2560,Maharashtra,Constituency_461,MP_Name_461,MH/573/2023-2024/3560 - Construction of Electricity facility,Drinking Water,29-09-2024,1269972
2561,Maharashtra,Constituency_461,MP_Name_461,MH/772/2021-2022/3561 - Construction of Electricity facility,Education,24-10-2022,1223457
2562,Maharashtra,Constituency_461,MP_Name_461,MH/937/2022-2023/3562 - Construction of Roads facility,Electricity,14-08-2023,1745995
2563,Maharashtra,Constituency_461,MP_Name_461,MH/341/2021-2022/3563 - Construction of Education facility,Roads,03-02-2022,1580957
2564,Maharashtra,Constituency_461,MP_Name_461,MH/823/2023-2024/3564 - Construction of Drinking Water facility,Drinking Water,26-01-2023,755639
2565,Tamil Nadu,Constituency_462,MP_Name_462,TN/783/2021-2022/3565 - Construction of Roads facility,Roads,31-07-2023,500542
2566,Tamil Nadu,Constituency_462,MP_Name_462,TN/116/2023-2024/3566 - Construction of Roads facility,Education,07-05-2021,798502
2567,Tamil Nadu,Constituency_462,MP_Name_462,TN/242/2022-2023/3567 - Construction of Sanitation facility,Roads,08-04-2024,1470577
2568,Tamil Nadu,Constituency_462,MP_Name_462,TN/221/2023-2024/3568 - Construction of Sanitation facility,Roads,03-11-2022,541487
2569,Tamil Nadu,Constituency_462,MP_Name_462,TN/915/2021-2022/3569 - Construction of Roads facility,Roads,01-05-2021,1077178
2570,Tamil Nadu,Constituency_462,MP_Name_462,TN/957/2021-2022/3570 - Construction of Sanitation facility,Electricity,27-02-2022,1286093
2571,Karnataka,Constituency_463,MP_Name_463,KA/925/2021-2022/3571 - Construction of Health facility,Sanitation,29-11-2022,683784
2572,Karnataka,Constituency_463,MP_Name_463,KA/740/2022-2023/3572 - Construction of Education facility,Drinking Water,27-03-2022,1111302
2573,Karnataka,Constituency_463,MP_Name_463,KA/137/2023-2024/3573 - Construction of Education facility,Drinking Water,03-04-2021,1651862
2574,Karnataka,Constituency_463,MP_Name_463,KA/659/2023-2024/3574 - Construction of Health facility,Electricity,30-09-2023,1557272
2575,Uttar Pradesh,Constituency_464,MP_Name_464,UP/191/2021-2022/3575 - Construction of Roads facility,Sanitation,27-12-2021,924367
2576,Uttar Pradesh,Constituency_464,MP_Name_464,UP/866/2023-2024/3576 - Construction of Drinking Water facility,Education,19-02-2023,730751
2577,Uttar Pradesh,Constituency_464,MP_Name_464,UP/665/2021-2022/3577 - Construction of Drinking Water facility,Education,18-09-2021,1339546
2578,Uttar Pradesh,Constituency_464,MP_Name_464,UP/757/2023-2024/3578 - Construction of Sanitation facility,Drinking Water,25-08-2024,1366552
2579,Uttar Pradesh,Constituency_464,MP_Name_464,UP/359/2022-2023/3579 - Construction of Electricity facility,Sanitation,08-06-2024,603690
2580,Uttar Pradesh,Constituency_464,MP_Name_464,UP/178/2023-2024/3580 - Construction of Health facility,Roads,05-08-2021,600769
2581,Uttar Pradesh,Constituency_464,MP_Name_464,UP/551/2021-2022/3581 - Construction of Electricity facility,Sanitation,07-06-2024,1106026
2582,Uttar Pradesh,Constituency_464,MP_Name_464,UP/105/2021-2022/3582 - Construction of Roads facility,Electricity,16-03-2022,1935109
2583,Karnataka,Constituency_465,MP_Name_465,KA/749/2022-2023/3583 - Construction of Education facility,Health,24-04-2023,1997141
2584,Karnataka,Constituency_465,MP_Name_465,KA/363/2021-2022/3584 - Construction of Education facility,Health,12-12-2021,1072807
2585,Karnataka,Constituency_465,MP_Name_465,KA/167/2023-2024/3585 - Construction of Education facility,Education,05-08-2022,546078
2586,Karnataka,Constituency_465,MP_Name_465,KA/263/2021-2022/3586 - Construction of Education facility,Drinking Water,08-10-2022,1018933
2587,Karnataka,Constituency_465,MP_Name_465,KA/648/2021-2022/3587 - Construction of Health facility,Education,27-01-2022,1668469
2588,Karnataka,Constituency_465,MP_Name_465,KA/951/2022-2023/3588 - Construction of Drinking Water facility,Electricity,05-07-2023,1103131
2589,Tamil Nadu,Constituency_466,MP_Name_466,TN/438/2022-2023/3589 - Construction of Health facility,Roads,04-09-2024,1457927
2590,Tamil Nadu,Constituency_466,MP_Name_466,TN/111/2021-2022/3590 - Construction of Drinking Water facility,Sanitation,08-01-2022,1145421
2591,Tamil Nadu,Constituency_466,MP_Name_466,TN/868/2023-2024/3591 - Construction of Roads facility,Roads,06-09-2021,1492127
2592,Tamil Nadu,Constituency_466,MP_Name_466,TN/611/2021-2022/3592 - Construction of Roads facility,Roads,25-12-2023,1449905
2593,Bihar,Constituency_467,MP_Name_467,BR/217/2023-2024/3593 - Construction of Roads facility,Roads,04-09-2023,824309
2594,Bihar,Constituency_467,MP_Name_467,BR/431/2021-2022/3594 - Construction of Drinking Water facility,Sanitation,19-12-2024,1812755
2595,Bihar,Constituency_467,MP_Name_467,BR/628/2022-2023/3595 - Construction of Sanitation facility,Drinking Water,07-06-2024,1357553
2596,Bihar,Constituency_467,MP_Name_467,BR/919/2023-2024/3596 - Construction of Health facility,Health,23-09-2024,1606435
2597,Bihar,Constituency_467,MP_Name_467,BR/130/2021-2022/3597 - Construction of Roads facility,Education,16-01-2024,1279792
2598,Bihar,Constituency_467,MP_Name_467,BR/940/2022-2023/3598 - Construction of Electricity facility,Sanitation,18-07-2024,1293631
2599,Bihar,Constituency_467,MP_Name_467,BR/965/2021-2022/3599 - Construction of Roads facility,Roads,11-01-2022,754307
2600,Bihar,Constituency_467,MP_Name_467,BR/629/2022-2023/3600 - Construction of Education facility,Education,30-11-2024,1672419
2601,West Bengal,Constituency_468,MP_Name_468,WB/697/2023-2024/3601 - Construction of Sanitation facility,Health,06-12-2023,1412057
2602,West Bengal,Constituency_468,MP_Name_468,WB/853/2021-2022/3602 - Construction of Health facility,Roads,16-03-2022,1879335
2603,West Bengal,Constituency_468,MP_Name_468,WB/495/2021-2022/3603 - Construction of Roads facility,Roads,25-08-2023,1444534
2604,West Bengal,Constituency_468,MP_Name_468,WB/568/2023-2024/3604 - Construction of Drinking Water facility,Education,17-09-2024,607744
2605,West Bengal,Constituency_468,MP_Name_468,WB/968/2022-2023/3605 - Construction of Sanitation facility,Sanitation,28-06-2024,1459987
2606,West Bengal,Constituency_468,MP_Name_468,WB/170/2022-2023/3606 - Construction of Education facility,Electricity,27-01-2021,884169
2607,Gujarat,Constituency_469,MP_Name_469,GJ/278/2023-2024/3607 - Construction of Drinking Water facility,Sanitation,22-08-2021,668860
2608,Gujarat,Constituency_469,MP_Name_469,GJ/705/2021-2022/3608 - Construction of Sanitation facility,Drinking Water,19-04-2024,1604939
2609,Gujarat,Constituency_469,MP_Name_469,GJ/778/2022-2023/3609 - Construction of Drinking Water facility,Education,05-04-2023,1904200
2610,Gujarat,Constituency_469,MP_Name_469,GJ/147/2021-2022/3610 - Construction of Electricity facility,Drinking Water,14-01-2022,638863
2611,Gujarat,Constituency_469,MP_Name_469,GJ/937/2022-2023/3611 - Construction of Drinking Water facility,Sanitation,15-12-2023,1606224
2612,Madhya Pradesh,Constituency_470,MP_Name_470,MP/627/2022-2023/3612 - Construction of Electricity facility,Education,20-12-2023,1882022
2613,Madhya Pradesh,Constituency_470,MP_Name_470,MP/191/2023-2024/3613 - Construction of Sanitation facility,Electricity,08-03-2023,1477140
2614,Madhya Pradesh,Constituency_470,MP_Name_470,MP/231/2023-2024/3614 - Construction of Health facility,Roads,16-07-2022,1482903
2615,Madhya Pradesh,Constituency_470,MP_Name_470,MP/896/2022-2023/3615 - Construction of Sanitation facility,Roads,02-11-2024,765724
2616,Madhya Pradesh,Constituency_470,MP_Name_470,MP/191/2022-2023/3616 - Construction of Electricity facility,Electricity,04-02-2023,1618263
2617,Madhya Pradesh,Constituency_471,MP_Name_471,MP/289/2023-2024/3617 - Construction of Drinking Water facility,Electricity,30-01-2022,893403
2618,Madhya Pradesh,Constituency_471,MP_Name_471,MP/768/2021-2022/3618 - Construction of Electricity facility,Drinking Water,08-03-2023,1112262
2619,Madhya Pradesh,Constituency_471,MP_Name_471,MP/379/2023-2024/3619 - Construction of Drinking Water facility,Drinking Water,23-09-2022,1800100
2620,Madhya Pradesh,Constituency_471,MP_Name_471,MP/213/2021-2022/3620 - Construction of Education facility,Roads,12-09-2022,1466036
2621,Madhya Pradesh,Constituency_471,MP_Name_471,MP/255/2022-2023/3621 - Construction of Health facility,Roads,07-05-2022,1884466
2622,Madhya Pradesh,Constituency_471,MP_Name_471,MP/976/2021-2022/3622 - Construction of Sanitation facility,Electricity,08-06-2022,587439
2623,Karnataka,Constituency_472,MP_Name_472,KA/860/2022-2023/3623 - Construction of Roads facility,Electricity,18-12-2023,504363
2624,Karnataka,Constituency_472,MP_Name_472,KA/987/2021-2022/3624 - Construction of Electricity facility,Roads,13-02-2022,1056895
