sr_no,state,ida,constituency,mp_name,work,work_category,sanction_date,sanction_amount,work_status
1724,Tamil Nadu,District_4,Constituency_96,MP_Name_96,Work_1724,Drinking Water,21-10-2023,767799,Sanctioned
1725,Gujarat,District_5,Constituency_97,MP_Name_97,Work_1725,Sanitation,17-02-2022,1686546,Sanctioned
1726,Uttar Pradesh,District_6,Constituency_98,MP_Name_98,Work_1726,Education,29-01-2023,1844512,Sanctioned
1727,Delhi,District_7,Constituency_99,MP_Name_99,Work_1727,Electricity,28-05-2022,1739834,Sanctioned
1728,Uttar Pradesh,District_8,Constituency_100,MP_Name_100,Work_1728,Sanitation,21-03-2023,1219570,Sanctioned
1729,Gujarat,District_9,Constituency_101,MP_Name_101,Work_1729,Health,06-11-2021,867233,Sanctioned
1730,Tamil Nadu,District_0,Constituency_102,MP_Name_102,Work_1730,Education,05-02-2022,836747,Sanctioned
1731,Delhi,District_1,Constituency_103,MP_Name_103,Work_1731,Drinking Water,12-04-2021,1151959,Sanctioned
1732,Uttar Pradesh,District_2,Constituency_104,MP_Name_104,Work_1732,Health,18-04-2021,747537,Sanctioned
1733,Maharashtra,District_3,Constituency_105,MP_Name_105,Work_1733,Health,14-04-2022,636522,Sanctioned
1734,Karnataka,District_4,Constituency_106,MP_Name_106,Work_1734,Education,05-08-2023,1707056,Sanctioned
1735,Karnataka,District_5,Constituency_107,MP_Name_107,Work_1735,Drinking Water,22-07-2023,896735,Sanctioned
1736,Maharashtra,District_6,Constituency_108,MP_Name_108,Work_1736,Education,10-07-2022,1798441,Sanctioned
1737,Karnataka,District_7,Constituency_109,MP_Name_109,Work_1737,Drinking Water,15-08-2023,584888,Sanctioned
1738,Delhi,District_8,Constituency_110,MP_Name_110,Work_1738,Drinking Water,08-08-2022,695306,Sanctioned
1739,Delhi,District_9,Constituency_111,MP_Name_111,Work_1739,Education,12-08-2022,888013,Sanctioned
1740,Tamil Nadu,District_0,Constituency_112,MP_Name_112,Work_1740,Drinking Water,10-07-2021,521959,Sanctioned
1741,Karnataka,District_1,Constituency_113,MP_Name_113,Work_1741,Sanitation,02-06-2021,536023,Sanctioned
1742,Tamil Nadu,District_2,Constituency_114,MP_Name_114,Work_1742,Health,30-10-2023,991310,Sanctioned
1743,Gujarat,District_3,Constituency_115,MP_Name_115,Work_1743,Sanitation,28-05-2021,1298701,Sanctioned
1744,Delhi,District_4,Constituency_116,MP_Name_116,Work_1744,Education,19-11-2022,1693352,Sanctioned
1745,Karnataka,District_5,Constituency_117,MP_Name_117,Work_1745,Education,07-02-2022,1727487,Sanctioned
1746,Karnataka,District_6,Constituency_118,MP_Name_118,Work_1746,Sanitation,07-05-2021,1664566,Sanctioned
1747,Delhi,District_7,Constituency_119,MP_Name_119,Work_1747,Drinking Water,24-03-2021,606382,Sanctioned
1748,Uttar Pradesh,District_8,Constituency_120,MP_Name_120,Work_1748,Drinking Water,05-06-2022,535787,Sanctioned
1749,Tamil Nadu,District_9,Constituency_121,MP_Name_121,Work_1749,Education,12-12-2023,1124706,Sanctioned
1750,Karnataka,District_0,Constituency_122,MP_Name_122,Work_1750,Roads,14-08-2021,1094926,Sanctioned
1751,Karnataka,District_1,Constituency_123,MP_Name_123,Work_1751,Education,08-09-2021,1378586,Sanctioned
1752,Delhi,District_2,Constituency_124,MP_Name_124,Work_1752,Roads,16-06-2021,651310,Sanctioned
1753,Tamil Nadu,District_3,Constituency_125,MP_Name_125,Work_1753,Electricity,01-01-2021,1461520,Sanctioned
1754,Karnataka,District_4,Constituency_126,MP_Name_126,Work_1754,Sanitation,27-02-2023,1609103,Sanctioned
1755,Karnataka,District_5,Constituency_127,MP_Name_127,Work_1755,Electricity,11-06-2023,725362,Sanctioned
1756,Gujarat,District_6,Constituency_128,MP_Name_128,Work_1756,Education,16-11-2021,740828,Sanctioned
1757,Delhi,District_7,Constituency_129,MP_Name_129,Work_1757,Roads,27-03-2023,411885,Sanctioned
1758,Karnataka,District_8,Constituency_130,MP_Name_130,Work_1758,Education,23-01-2022,1066597,Sanctioned
1759,Karnataka,District_9,Constituency_131,MP_Name_131,Work_1759,Roads,09-11-2023,768460,Sanctioned
1760,Maharashtra,District_0,Constituency_132,MP_Name_132,Work_1760,Health,28-04-2023,1279916,Sanctioned
1761,Karnataka,District_1,Constituency_133,MP_Name_133,Work_1761,Education,22-06-2023,615289,Sanctioned
1762,Karnataka,District_2,Constituency_134,MP_Name_134,Work_1762,Drinking Water,01-03-2023,1544929,Sanctioned
1763,Gujarat,District_3,Constituency_135,MP_Name_135,Work_1763,Electricity,01-08-2021,1304051,Sanctioned
1764,Tamil Nadu,District_4,Constituency_136,MP_Name_136,Work_1764,Roads,18-06-2022,734319,Sanctioned
1765,Uttar Pradesh,District_5,Constituency_137,MP_Name_137,Work_1765,Roads,26-12-2022,1855901,Sanctioned
1766,Uttar Pradesh,District_6,Constituency_138,MP_Name_138,Work_1766,Health,30-01-2021,1424545,Sanctioned
1767,Uttar Pradesh,District_7,Constituency_139,MP_Name_139,Work_1767,Sanitation,06-06-2023,447577,Sanctioned
1768,Maharashtra,District_8,Constituency_140,MP_Name_140,Work_1768,Education,30-10-2023,1208846,Sanctioned
1769,Karnataka,District_9,Constituency_141,MP_Name_141,Work_1769,Electricity,03-12-2022,782525,Sanctioned
1770,Delhi,District_0,Constituency_142,MP_Name_142,Work_1770,Education,25-05-2023,434198,Sanctioned
1771,Karnataka,District_1,Constituency_143,MP_Name_143,Work_1771,Education,20-03-2021,1506851,Sanctioned
1772,Gujarat,District_2,Constituency_144,MP_Name_144,Work_1772,Health,19-12-2021,1793084,Sanctioned
1773,Delhi,District_3,Constituency_145,MP_Name_145,Work_1773,Health,29-04-2021,802128,Sanctioned
1774,Uttar Pradesh,District_4,Constituency_146,MP_Name_146,Work_1774,Education,25-08-2021,1888299,Sanctioned
1775,Uttar Pradesh,District_5,Constituency_147,MP_Name_147,Work_1775,Sanitation,28-07-2023,1601403,Sanctioned
1776,Tamil Nadu,District_6,Constituency_148,MP_Name_148,Work_1776,Electricity,23-09-2022,1878106,Sanctioned
1777,Delhi,District_7,Constituency_149,MP_Name_149,Work_1777,Health,14-08-2022,1805135,Sanctioned
1778,Gujarat,District_8,Constituency_150,MP_Name_150,Work_1778,Health,04-01-2023,1806658,Sanctioned
1779,Maharashtra,District_9,Constituency_151,MP_Name_151,Work_1779,Electricity,06-04-2023,896916,Sanctioned
1780,Maharashtra,District_0,Constituency_152,MP_Name_152,Work_1780,Drinking Water,23-12-2022,426697,Sanctioned
1781,Karnataka,District_1,Constituency_153,MP_Name_153,Work_1781,Roads,07-10-2022,1574246,Sanctioned
1782,Karnataka,District_2,Constituency_154,MP_Name_154,Work_1782,Roads,28-12-2023,781422,Sanctioned
1783,Maharashtra,District_3,Constituency_155,MP_Name_155,Work_1783,Electricity,03-05-2021,1232078,Sanctioned
1784,Delhi,District_4,Constituency_156,MP_Name_156,Work_1784,Sanitation,28-12-2023,1303653,Sanctioned
1785,Uttar Pradesh,District_5,Constituency_157,MP_Name_157,Work_1785,Health,25-02-2021,1366008,Sanctioned
1786,Karnataka,District_6,Constituency_158,MP_Name_158,Work_1786,Health,16-05-2023,919064,Sanctioned
1787,Delhi,District_7,Constituency_159,MP_Name_159,Work_1787,Health,28-03-2022,1464120,Sanctioned
1788,Maharashtra,District_8,Constituency_160,MP_Name_160,Work_1788,Sanitation,29-10-2023,403272,Sanctioned
1789,Gujarat,District_9,Constituency_161,MP_Name_161,Work_1789,Electricity,24-07-2021,1768939,Sanctioned
1790,Maharashtra,District_0,Constituency_162,MP_Name_162,Work_1790,Sanitation,16-02-2022,875578,Sanctioned
1791,Maharashtra,District_1,Constituency_163,MP_Name_163,Work_1791,Roads,15-11-2021,829636,Sanctioned
1792,Maharashtra,District_2,Constituency_164,MP_Name_164,Work_1792,Health,14-08-2021,1458816,Sanctioned
1793,Uttar Pradesh,District_3,Constituency_165,MP_Name_165,Work_1793,Electricity,06-02-2023,1773270,Sanctioned
1794,Uttar Pradesh,District_4,Constituency_166,MP_Name_166,Work_1794,Drinking Water,20-05-2021,1452186,Sanctioned
1795,Gujarat,District_5,Constituency_167,MP_Name_167,Work_1795,Health,06-11-2022,1670446,Sanctioned
1796,Tamil Nadu,District_6,Constituency_168,MP_Name_168,Work_1796,Drinking Water,20-05-2023,1663215,Sanctioned
1797,Tamil Nadu,District_7,Constituency_169,MP_Name_169,Work_1797,Sanitation,15-06-2022,1619159,Sanctioned
1798,Delhi,District_8,Constituency_170,MP_Name_170,Work_1798,Sanitation,14-12-2023,1465300,Sanctioned
1799,Gujarat,District_9,Constituency_171,MP_Name_171,Work_1799,Health,03-09-2021,578184,Sanctioned
1800,Tamil Nadu,District_0,Constituency_172,MP_Name_172,Work_1800,Roads,03-05-2023,532635,Sanctioned
1801,Delhi,District_1,Constituency_173,MP_Name_173,Work_1801,Health,27-06-2021,502328,Sanctioned
1802,Tamil Nadu,District_2,Constituency_174,MP_Name_174,Work_1802,Sanitation,01-02-2023,609966,Sanctioned
1803,Delhi,District_3,Constituency_175,MP_Name_175,Work_1803,Education,18-12-2023,650717,Sanctioned
1804,Maharashtra,District_4,Constituency_176,MP_Name_176,Work_1804,Health,27-02-2021,925012,Sanctioned
1805,Uttar Pradesh,District_5,Constituency_177,MP_Name_177,Work_1805,Education,18-04-2021,857672,Sanctioned
1806,Karnataka,District_6,Constituency_178,MP_Name_178,Work_1806,Education,02-02-2021,1344972,Sanctioned
1807,Karnataka,District_7,Constituency_179,MP_Name_179,Work_1807,Drinking Water,10-03-2021,905254,Sanctioned
1808,Gujarat,District_8,Constituency_180,MP_Name_180,Work_1808,Roads,20-12-2021,1463089,Sanctioned
1809,Gujarat,District_9,Constituency_181,MP_Name_181,Work_1809,Roads,23-02-2021,1724316,Sanctioned
1810,Karnataka,District_0,Constituency_182,MP_Name_182,Work_1810,Roads,26-02-2023,702809,Sanctioned
1811,Karnataka,District_1,Constituency_183,MP_Name_183,Work_1811,Sanitation,31-01-2022,807806,Sanctioned
1812,Tamil Nadu,District_2,Constituency_184,MP_Name_184,Work_1812,Health,09-10-2021,922790,Sanctioned
1813,Maharashtra,District_3,Constituency_185,MP_Name_185,Work_1813,Education,17-12-2021,1301472,Sanctioned
1814,Delhi,District_4,Constituency_186,MP_Name_186,Work_1814,Education,17-03-2021,600076,Sanctioned
1815,Maharashtra,District_5,Constituency_187,MP_Name_187,Work_1815,Education,31-01-2021,848461,Sanctioned
1816,Karnataka,District_6,Constituency_188,MP_Name_188,Work_1816,Roads,07-06-2023,1685460,Sanctioned
1817,Uttar Pradesh,District_7,Constituency_189,MP_Name_189,Work_1817,Health,18-03-2021,1128549,Sanctioned
1818,Uttar Pradesh,District_8,Constituency_190,MP_Name_190,Work_1818,Education,20-11-2021,1096086,Sanctioned
1819,Uttar Pradesh,District_9,Constituency_191,MP_Name_191,Work_1819,Education,12-03-2021,751913,Sanctioned
1820,Gujarat,District_0,Constituency_192,MP_Name_192,Work_1820,Health,07-02-2022,1694155,Sanctioned
1821,Uttar Pradesh,District_1,Constituency_193,MP_Name_193,Work_1821,Health,03-11-2021,759726,Sanctioned
1822,Gujarat,District_2,Constituency_194,MP_Name_194,Work_1822,Electricity,15-10-2023,578714,Sanctioned
1823,Gujarat,District_3,Constituency_195,MP_Name_195,Work_1823,Roads,28-07-2023,426116,Sanctioned
1824,Gujarat,District_4,Constituency_196,MP_Name_196,Work_1824,Health,16-12-2022,1350118,Sanctioned
1825,Gujarat,District_5,Constituency_197,MP_Name_197,Work_1825,Education,12-08-2022,1203104,Sanctioned
1826,Gujarat,District_6,Constituency_198,MP_Name_198,Work_1826,Drinking Water,15-03-2023,1895082,Sanctioned
1827,Delhi,District_7,Constituency_199,MP_Name_199,Work_1827,Health,26-08-2022,574174,Sanctioned
1828,Delhi,District_8,Constituency_200,MP_Name_200,Work_1828,Health,29-05-2021,1266502,Sanctioned
1829,Uttar Pradesh,District_9,Constituency_201,MP_Name_201,Work_1829,Health,25-07-2021,1343474,Sanctioned
1830,Tamil Nadu,District_0,Constituency_202,MP_Name_202,Work_1830,Health,01-09-2021,982919,Sanctioned
1831,Karnataka,District_1,Constituency_203,MP_Name_203,Work_1831,Electricity,27-09-2021,1338964,Sanctioned
1832,Uttar Pradesh,District_2,Constituency_204,MP_Name_204,Work_1832,Roads,27-10-2022,715547,Sanctioned
1833,Tamil Nadu,District_3,Constituency_205,MP_Name_205,Work_1833,Roads,25-09-2023,1723572,Sanctioned
1834,Uttar Pradesh,District_4,Constituency_206,MP_Name_206,Work_1834,Electricity,08-11-2021,1240567,Sanctioned
1835,Uttar Pradesh,District_5,Constituency_207,MP_Name_207,Work_1835,Sanitation,10-11-2022,664583,Sanctioned
1836,Gujarat,District_6,Constituency_208,MP_Name_208,Work_1836,Electricity,17-07-2021,833002,Sanctioned
1837,Karnataka,District_7,Constituency_209,MP_Name_209,Work_1837,Sanitation,13-01-2021,1187726,Sanctioned
1838,Maharashtra,District_8,Constituency_210,MP_Name_210,Work_1838,Roads,17-05-2023,1839303,Sanctioned
1839,Tamil Nadu,District_9,Constituency_211,MP_Name_211,Work_1839,Roads,08-10-2023,1253979,Sanctioned
1840,Tamil Nadu,District_0,Constituency_212,MP_Name_212,Work_1840,Education,22-08-2021,1340828,Sanctioned
1841,Uttar Pradesh,District_1,Constituency_213,MP_Name_213,Work_1841,Health,15-06-2021,1079703,Sanctioned
1842,Maharashtra,District_2,Constituency_214,MP_Name_214,Work_1842,Electricity,02-01-2021,586450,Sanctioned
1843,Uttar Pradesh,District_3,Constituency_215,MP_Name_215,Work_1843,Drinking Water,04-03-2021,1553856,Sanctioned
1844,Maharashtra,District_4,Constituency_216,MP_Name_216,Work_1844,Sanitation,07-07-2023,737337,Sanctioned
1845,Uttar Pradesh,District_5,Constituency_217,MP_Name_217,Work_1845,Education,21-08-2022,933219,Sanctioned
1846,Uttar Pradesh,District_6,Constituency_218,MP_Name_218,Work_1846,Roads,18-05-2023,646344,Sanctioned
1847,Delhi,District_7,Constituency_219,MP_Name_219,Work_1847,Health,21-01-2021,1170627,Sanctioned
1848,Maharashtra,District_8,Constituency_220,MP_Name_220,Work_1848,Electricity,04-07-2022,1873054,Sanctioned
1849,Tamil Nadu,District_9,Constituency_221,MP_Name_221,Work_1849,Drinking Water,19-06-2022,1729694,Sanctioned
1850,Maharashtra,District_0,Constituency_222,MP_Name_222,Work_1850,Roads,14-06-2021,627950,Sanctioned
1851,Delhi,District_1,Constituency_223,MP_Name_223,Work_1851,Health,07-07-2021,1480455,Sanctioned
1852,Karnataka,District_2,Constituency_224,MP_Name_224,Work_1852,Electricity,19-04-2022,1851802,Sanctioned
1853,Maharashtra,District_3,Constituency_225,MP_Name_225,Work_1853,Sanitation,14-05-2021,1677320,Sanctioned
1854,Maharashtra,District_4,Constituency_226,MP_Name_226,Work_1854,Health,21-07-2023,471848,Sanctioned
1855,Karnataka,District_5,Constituency_227,MP_Name_227,Work_1855,Roads,23-10-2023,1469590,Sanctioned
1856,Maharashtra,District_6,Constituency_228,MP_Name_228,Work_1856,Sanitation,14-10-2023,435378,Sanctioned
1857,Karnataka,District_7,Constituency_229,MP_Name_229,Work_1857,Electricity,24-11-2022,1359929,Sanctioned
1858,Delhi,District_8,Constituency_230,MP_Name_230,Work_1858,Sanitation,28-03-2021,735998,Sanctioned
1859,Maharashtra,District_9,Constituency_231,MP_Name_231,Work_1859,Drinking Water,12-09-2022,956627,Sanctioned
1860,Uttar Pradesh,District_0,Constituency_232,MP_Name_232,Work_1860,Roads,19-01-2023,1444371,Sanctioned
1861,Karnataka,District_1,Constituency_233,MP_Name_233,Work_1861,Education,29-01-2021,1242373,Sanctioned
1862,Delhi,District_2,Constituency_234,MP_Name_234,Work_1862,Sanitation,14-11-2022,904504,Sanctioned
1863,Tamil Nadu,District_3,Constituency_235,MP_Name_235,Work_1863,Health,27-06-2021,412132,Sanctioned
1864,Gujarat,District_4,Constituency_236,MP_Name_236,Work_1864,Health,08-05-2021,1369714,Sanctioned
1865,Karnataka,District_5,Constituency_237,MP_Name_237,Work_1865,Sanitation,19-03-2022,619304,Sanctioned
1866,Gujarat,District_6,Constituency_238,MP_Name_238,Work_1866,Health,13-08-2023,1037669,Sanctioned
1867,Karnataka,District_7,Constituency_239,MP_Name_239,Work_1867,Electricity,22-11-2023,972336,Sanctioned
1868,Delhi,District_8,Constituency_240,MP_Name_240,Work_1868,Drinking Water,02-02-2021,687702,Sanctioned
1869,Tamil Nadu,District_9,Constituency_241,MP_Name_241,Work_1869,Education,05-09-2023,1495453,Sanctioned
1870,Tamil Nadu,District_0,Constituency_242,MP_Name_242,Work_1870,Health,02-03-2022,1898291,Sanctioned
1871,Tamil Nadu,District_1,Constituency_243,MP_Name_243,Work_1871,Roads,26-06-2022,1189541,Sanctioned
1872,Uttar Pradesh,District_2,Constituency_244,MP_Name_244,Work_1872,Health,24-06-2021,837763,Sanctioned
1873,Tamil Nadu,District_3,Constituency_245,MP_Name_245,Work_1873,Electricity,06-10-2022,627405,Sanctioned
1874,Delhi,District_4,Constituency_246,MP_Name_246,Work_1874,Roads,05-02-2023,417400,Sanctioned
1875,Delhi,District_5,Constituency_247,MP_Name_247,Work_1875,Health,14-05-2023,1357925,Sanctioned
1876,Tamil Nadu,District_6,Constituency_248,MP_Name_248,Work_1876,Education,13-02-2022,405615,Sanctioned
1877,Maharashtra,District_7,Constituency_249,MP_Name_249,Work_1877,Education,06-11-2021,880462,Sanctioned
1878,Delhi,District_8,Constituency_250,MP_Name_250,Work_1878,Health,25-02-2022,780399,Sanctioned
1879,Tamil Nadu,District_9,Constituency_251,MP_Name_251,Work_1879,Electricity,21-07-2021,471914,Sanctioned
1880,Karnataka,District_0,Constituency_252,MP_Name_252,Work_1880,Sanitation,18-11-2021,600116,Sanctioned
1881,Tamil Nadu,District_1,Constituency_253,MP_Name_253,Work_1881,Roads,13-01-2023,1623581,Sanctioned
1882,Tamil Nadu,District_2,Constituency_254,MP_Name_254,Work_1882,Sanitation,17-01-2021,1568454,Sanctioned
1883,Delhi,District_3,Constituency_255,MP_Name_255,Work_1883,Roads,10-08-2023,507152,Sanctioned
1884,Karnataka,District_4,Constituency_256,MP_Name_256,Work_1884,Education,10-03-2021,1895254,Sanctioned
1885,Delhi,District_5,Constituency_257,MP_Name_257,Work_1885,Health,17-05-2023,666683,Sanctioned
1886,Delhi,District_6,Constituency_258,MP_Name_258,Work_1886,Electricity,04-06-2022,1687522,Sanctioned
1887,Gujarat,District_7,Constituency_259,MP_Name_259,Work_1887,Health,04-12-2021,1550264,Sanctioned
1888,Delhi,District_8,Constituency_260,MP_Name_260,Work_1888,Education,27-10-2023,1022975,Sanctioned
1889,Gujarat,District_9,Constituency_261,MP_Name_261,Work_1889,Sanitation,05-03-2023,1840111,Sanctioned
1890,Gujarat,District_0,Constituency_262,MP_Name_262,Work_1890,Roads,12-02-2022,907617,Sanctioned
1891,Karnataka,District_1,Constituency_263,MP_Name_263,Work_1891,Sanitation,15-04-2021,1070222,Sanctioned
1892,Gujarat,District_2,Constituency_264,MP_Name_264,Work_1892,Electricity,08-03-2023,1564773,Sanctioned
1893,Karnataka,District_3,Constituency_265,MP_Name_265,Work_1893,Drinking Water,16-03-2023,681162,Sanctioned
1894,Maharashtra,District_4,Constituency_266,MP_Name_266,Work_1894,Education,10-02-2023,1645058,Sanctioned
1895,Delhi,District_5,Constituency_267,MP_Name_267,Work_1895,Sanitation,13-05-2023,1594573,Sanctioned
1896,Karnataka,District_6,Constituency_268,MP_Name_268,Work_1896,Health,24-02-2022,1177957,Sanctioned
1897,Gujarat,District_7,Constituency_269,MP_Name_269,Work_1897,Education,02-04-2023,966757,Sanctioned
1898,Uttar Pradesh,District_8,Constituency_270,MP_Name_270,Work_1898,Electricity,14-10-2022,1272752,Sanctioned
1899,Delhi,District_9,Constituency_271,MP_Name_271,Work_1899,Sanitation,07-11-2021,1465929,Sanctioned
1900,Tamil Nadu,District_0,Constituency_272,MP_Name_272,Work_1900,Education,06-10-2021,531302,Sanctioned
1901,Tamil Nadu,District_1,Constituency_273,MP_Name_273,Work_1901,Electricity,26-11-2023,805013,Sanctioned
1902,Delhi,District_2,Constituency_274,MP_Name_274,Work_1902,Roads,27-04-2023,1473946,Sanctioned
1903,Tamil Nadu,District_3,Constituency_275,MP_Name_275,Work_1903,Roads,09-02-2022,1786418,Sanctioned
1904,Karnataka,District_4,Constituency_276,MP_Name_276,Work_1904,Drinking Water,08-10-2022,1651327,Sanctioned
1905,Maharashtra,District_5,Constituency_277,MP_Name_277,Work_1905,Sanitation,22-11-2021,792509,Sanctioned
1906,Tamil Nadu,District_6,Constituency_278,MP_Name_278,Work_1906,Electricity,25-10-2021,747122,Sanctioned
1907,Karnataka,District_7,Constituency_279,MP_Name_279,Work_1907,Education,19-02-2023,1442068,Sanctioned
1908,Delhi,District_8,Constituency_280,MP_Name_280,Work_1908,Drinking Water,26-12-2021,760920,Sanctioned
1909,Maharashtra,District_9,Constituency_281,MP_Name_281,Work_1909,Health,19-03-2023,1304451,Sanctioned
1910,Uttar Pradesh,District_0,Constituency_282,MP_Name_282,Work_1910,Electricity,06-03-2021,1890739,Sanctioned
1911,Tamil Nadu,District_1,Constituency_283,MP_Name_283,Work_1911,Electricity,12-09-2022,990822,Sanctioned
1912,Maharashtra,District_2,Constituency_284,MP_Name_284,Work_1912,Drinking Water,12-10-2023,1481317,Sanctioned
1913,Maharashtra,District_3,Constituency_285,MP_Name_285,Work_1913,Health,09-10-2023,805132,Sanctioned
1914,Maharashtra,District_4,Constituency_286,MP_Name_286,Work_1914,Education,15-03-2022,733555,Sanctioned
1915,Karnataka,District_5,Constituency_287,MP_Name_287,Work_1915,Roads,03-03-2021,1391552,Sanctioned
1916,Uttar Pradesh,District_6,Constituency_288,MP_Name_288,Work_1916,Education,10-06-2023,1398389,Sanctioned
1917,Tamil Nadu,District_7,Constituency_289,MP_Name_289,Work_1917,Education,24-06-2021,1228745,Sanctioned
1918,Delhi,District_8,Constituency_290,MP_Name_290,Work_1918,Education,31-10-2022,1290400,Sanctioned
1919,Uttar Pradesh,District_9,Constituency_291,MP_Name_291,Work_1919,Roads,11-11-2021,1240083,Sanctioned
1920,Gujarat,District_0,Constituency_292,MP_Name_292,Work_1920,Health,17-11-2022,1675481,Sanctioned
1921,Karnataka,District_1,Constituency_293,MP_Name_293,Work_1921,Sanitation,30-08-2022,475379,Sanctioned
1922,Uttar Pradesh,District_2,Constituency_294,MP_Name_294,Work_1922,Education,22-03-2023,1802779,Sanctioned
1923,Maharashtra,District_3,Constituency_295,MP_Name_295,Work_1923,Roads,31-07-2021,1001871,Sanctioned
1924,Gujarat,District_4,Constituency_296,MP_Name_296,Work_1924,Electricity,26-01-2021,1394547,Sanctioned
1925,Tamil Nadu,District_5,Constituency_297,MP_Name_297,Work_1925,Drinking Water,06-09-2023,1310597,Sanctioned
1926,Uttar Pradesh,District_6,Constituency_298,MP_Name_298,Work_1926,Roads,24-03-2023,837683,Sanctioned
1927,Tamil Nadu,District_7,Constituency_299,MP_Name_299,Work_1927,Education,05-06-2022,635326,Sanctioned
1928,Uttar Pradesh,District_8,Constituency_300,MP_Name_300,Work_1928,Health,19-03-2022,1706917,Sanctioned
1929,Tamil Nadu,District_9,Constituency_301,MP_Name_301,Work_1929,Health,27-10-2021,1071091,Sanctioned
1930,Tamil Nadu,District_0,Constituency_302,MP_Name_302,Work_1930,Education,10-02-2023,1742316,Sanctioned
1931,Delhi,District_1,Constituency_303,MP_Name_303,Work_1931,Drinking Water,12-12-2023,1860444,Sanctioned
1932,Uttar Pradesh,District_2,Constituency_304,MP_Name_304,Work_1932,Education,22-02-2023,1140817,Sanctioned
1933,Uttar Pradesh,District_3,Constituency_305,MP_Name_305,Work_1933,Education,30-12-2021,1723073,Sanctioned
1934,Tamil Nadu,District_4,Constituency_306,MP_Name_306,Work_1934,Sanitation,14-04-2022,1165487,Sanctioned
1935,Tamil Nadu,District_5,Constituency_307,MP_Name_307,Work_1935,Roads,06-02-2021,721925,Sanctioned
1936,Tamil Nadu,District_6,Constituency_308,MP_Name_308,Work_1936,Electricity,14-02-2022,1243478,Sanctioned
1937,Delhi,District_7,Constituency_309,MP_Name_309,Work_1937,Roads,03-05-2023,1232484,Sanctioned
1938,Tamil Nadu,District_8,Constituency_310,MP_Name_310,Work_1938,Drinking Water,10-09-2022,943513,Sanctioned
1939,Tamil Nadu,District_9,Constituency_311,MP_Name_311,Work_1939,Education,10-02-2022,1347405,Sanctioned
1940,Gujarat,District_0,Constituency_312,MP_Name_312,Work_1940,Sanitation,06-04-2021,1285827,Sanctioned
1941,Uttar Pradesh,District_1,Constituency_313,MP_Name_313,Work_1941,Education,19-04-2022,810266,Sanctioned
1942,Karnataka,District_2,Constituency_314,MP_Name_314,Work_1942,Sanitation,09-06-2022,648432,Sanctioned
1943,Maharashtra,District_3,Constituency_315,MP_Name_315,Work_1943,Health,22-04-2023,1007998,Sanctioned
1944,Delhi,District_4,Constituency_316,MP_Name_316,Work_1944,Education,05-12-2021,1595158,Sanctioned
1945,Karnataka,District_5,Constituency_317,MP_Name_317,Work_1945,Education,05-09-2021,1355666,Sanctioned
1946,Maharashtra,District_6,Constituency_318,MP_Name_318,Work_1946,Roads,13-05-2021,1352296,Sanctioned
1947,Uttar Pradesh,District_7,Constituency_319,MP_Name_319,Work_1947,Drinking Water,13-01-2023,951519,Sanctioned
1948,Maharashtra,District_8,Constituency_320,MP_Name_320,Work_1948,Roads,21-08-2022,1237136,Sanctioned
1949,Maharashtra,District_9,Constituency_321,MP_Name_321,Work_1949,Roads,03-12-2023,1649875,Sanctioned
1950,Tamil Nadu,District_0,Constituency_322,MP_Name_322,Work_1950,Education,19-06-2021,723766,Sanctioned
1951,Gujarat,District_1,Constituency_323,MP_Name_323,Work_1951,Sanitation,08-06-2021,1637183,Sanctioned
1952,Uttar Pradesh,District_2,Constituency_324,MP_Name_324,Work_1952,Drinking Water,11-10-2023,798755,Sanctioned
1953,Karnataka,District_3,Constituency_325,MP_Name_325,Work_1953,Roads,19-07-2023,1840209,Sanctioned
1954,Gujarat,District_4,Constituency_326,MP_Name_326,Work_1954,Roads,11-05-2022,402179,Sanctioned
1955,Tamil Nadu,District_5,Constituency_327,MP_Name_327,Work_1955,Electricity,22-04-2023,959591,Sanctioned
1956,Gujarat,District_6,Constituency_328,MP_Name_328,Work_1956,Sanitation,21-02-2021,1760691,Sanctioned
1957,Maharashtra,District_7,Constituency_329,MP_Name_329,Work_1957,Drinking Water,29-09-2022,920334,Sanctioned
1958,Maharashtra,District_8,Constituency_330,MP_Name_330,Work_1958,Sanitation,07-04-2021,899029,Sanctioned
1959,Uttar Pradesh,District_9,Constituency_331,MP_Name_331,Work_1959,Education,04-06-2022,1347883,Sanctioned
1960,Delhi,District_0,Constituency_332,MP_Name_332,Work_1960,Health,10-11-2021,526687,Sanctioned
1961,Karnataka,District_1,Constituency_333,MP_Name_333,Work_1961,Sanitation,31-12-2022,710961,Sanctioned
1962,Karnataka,District_2,Constituency_334,MP_Name_334,Work_1962,Sanitation,22-01-2023,710225,Sanctioned
1963,Maharashtra,District_3,Constituency_335,MP_Name_335,Work_1963,Sanitation,29-01-2022,1842030,Sanctioned
1964,Uttar Pradesh,District_4,Constituency_336,MP_Name_336,Work_1964,Health,05-12-2021,1172802,Sanctioned
1965,Karnataka,District_5,Constituency_337,MP_Name_337,Work_1965,Drinking Water,22-01-2021,603066,Sanctioned
1966,Delhi,District_6,Constituency_338,MP_Name_338,Work_1966,Health,28-04-2023,950700,Sanctioned
1967,Karnataka,District_7,Constituency_339,MP_Name_339,Work_1967,Health,01-01-2022,888166,Sanctioned
