sr_no,state,constituency,mp_name,work,vendor_name,expenditure_date,fund_disbursed_amount
6574,West Bengal,Constituency_479,MP_Name_479,WB/502/2023-2024/3660 - Construction of Electricity facility,BuildWell Pvt Ltd,16-03-2023,489436
6575,West Bengal,Constituency_479,MP_Name_479,WB/998/2023-2024/3661 - Construction of Education facility,ABC Constructions,29-05-2022,382319
6576,West Bengal,Constituency_479,MP_Name_479,WB/860/2021-2022/3662 - Construction of Drinking Water facility,State PWD,12-02-2024,116010
6577,West Bengal,Constituency_479,MP_Name_479,WB/738/2022-2023/3663 - Construction of Sanitation facility,Shree Constructions,21-03-2024,176367
6578,West Bengal,Constituency_480,MP_Name_480,WB/195/2021-2022/3664 - Construction of Education facility,State PWD,07-01-2023,61967
6579,West Bengal,Constituency_480,MP_Name_480,WB/300/2022-2023/3665 - Construction of Electricity facility,ABC Constructions,08-06-2022,252927
6580,West Bengal,Constituency_480,MP_Name_480,WB/152/2021-2022/3666 - Construction of Health facility,ABC Constructions,31-01-2023,481399
6581,West Bengal,Constituency_480,MP_Name_480,WB/152/2021-2022/3666 - Construction of Health facility,XYZ Builders,01-05-2024,271255
6582,West Bengal,Constituency_480,MP_Name_480,WB/152/2021-2022/3666 - Construction of Health facility,BuildWell Pvt Ltd,15-01-2023,449164
6583,West Bengal,Constituency_480,MP_Name_480,WB/152/2021-2022/3666 - Construction of Health facility,National Infra Corp,26-06-2023,428237
6584,Maharashtra,Constituency_481,MP_Name_481,MH/946/2023-2024/3667 - Construction of Roads facility,Shree Constructions,13-05-2021,485933
6585,Maharashtra,Constituency_481,MP_Name_481,MH/946/2023-2024/3667 - Construction of Roads facility,XYZ Builders,19-10-2021,133019
6586,Maharashtra,Constituency_481,MP_Name_481,MH/946/2023-2024/3667 - Construction of Roads facility,Rural Works Dept,22-05-2022,168110
6587,Maharashtra,Constituency_481,MP_Name_481,MH/965/2023-2024/3668 - Construction of Electricity facility,Shree Constructions,04-06-2023,120757
6588,Maharashtra,Constituency_481,MP_Name_481,MH/965/2023-2024/3668 - Construction of Electricity facility,Shree Constructions,11-12-2024,75398
6589,Maharashtra,Constituency_481,MP_Name_481,MH/965/2023-2024/3668 - Construction of Electricity facility,XYZ Builders,18-03-2022,472568
6590,Maharashtra,Constituency_481,MP_Name_481,MH/965/2023-2024/3668 - Construction of Electricity facility,Shree Constructions,21-06-2021,185010
6591,Maharashtra,Constituency_481,MP_Name_481,MH/585/2022-2023/3669 - Construction of Education facility,Shree Constructions,18-01-2022,82921
6592,Maharashtra,Constituency_481,MP_Name_481,MH/585/2022-2023/3669 - Construction of Education facility,ABC Constructions,31-12-2021,138427
6593,Maharashtra,Constituency_481,MP_Name_481,MH/702/2023-2024/3670 - Construction of Electricity facility,Rural Works Dept,30-03-2023,146867
6594,Maharashtra,Constituency_481,MP_Name_481,MH/702/2023-2024/3670 - Construction of Electricity facility,State PWD,06-10-2022,341294
6595,Maharashtra,Constituency_482,MP_Name_482,MH/150/2021-2022/3671 - Construction of Education facility,State PWD,25-02-2022,274232
6596,Maharashtra,Constituency_482,MP_Name_482,MH/150/2021-2022/3671 - Construction of Education facility,Global Infra Ltd,10-08-2024,153134
6597,Maharashtra,Constituency_482,MP_Name_482,MH/150/2021-2022/3671 - Construction of Education facility,Shree Constructions,04-10-2024,239250
6598,Maharashtra,Constituency_482,MP_Name_482,MH/473/2022-2023/3672 - Construction of Health facility,State PWD,29-06-2021,272185
6599,Maharashtra,Constituency_482,MP_Name_482,MH/473/2022-2023/3672 - Construction of Health facility,XYZ Builders,26-07-2023,400380
6600,Maharashtra,Constituency_482,MP_Name_482,MH/679/2022-2023/3673 - Construction of Roads facility,Shree Constructions,15-01-2022,444201
6601,Maharashtra,Constituency_482,MP_Name_482,MH/679/2022-2023/3673 - Construction of Roads facility,Rural Works Dept,17-10-2024,322441
6602,Maharashtra,Constituency_482,MP_Name_482,MH/679/2022-2023/3673 - Construction of Roads facility,Rural Works Dept,15-04-2024,361785
6603,Maharashtra,Constituency_482,MP_Name_482,MH/679/2022-2023/3673 - Construction of Roads facility,XYZ Builders,15-12-2023,93300
6604,Maharashtra,Constituency_482,MP_Name_482,MH/115/2022-2023/3674 - Construction of Education facility,State PWD,04-07-2024,132883
6605,Maharashtra,Constituency_482,MP_Name_482,MH/115/2022-2023/3674 - Construction of Education facility,Shree Constructions,16-10-2024,318980
6606,Maharashtra,Constituency_482,MP_Name_482,MH/115/2022-2023/3674 - Construction of Education facility,Rural Works Dept,17-08-2022,259353
6607,Maharashtra,Constituency_482,MP_Name_482,MH/265/2022-2023/3675 - Construction of Electricity facility,Global Infra Ltd,09-12-2024,108711
6608,Maharashtra,Constituency_482,MP_Name_482,MH/265/2022-2023/3675 - Construction of Electricity facility,National Infra Corp,17-05-2023,449866
6609,Maharashtra,Constituency_482,MP_Name_482,MH/265/2022-2023/3675 - Construction of Electricity facility,National Infra Corp,18-05-2021,436871
6610,Maharashtra,Constituency_482,MP_Name_482,MH/617/2021-2022/3676 - Construction of Drinking Water facility,BuildWell Pvt Ltd,17-08-2023,299505
6611,Maharashtra,Constituency_482,MP_Name_482,MH/617/2021-2022/3676 - Construction of Drinking Water facility,XYZ Builders,31-01-2021,448075
6612,Maharashtra,Constituency_482,MP_Name_482,MH/924/2022-2023/3677 - Construction of Roads facility,State PWD,11-07-2021,223272
6613,Maharashtra,Constituency_482,MP_Name_482,MH/924/2022-2023/3677 - Construction of Roads facility,Shree Constructions,11-08-2024,128260
6614,Maharashtra,Constituency_482,MP_Name_482,MH/924/2022-2023/3677 - Construction of Roads facility,Global Infra Ltd,23-02-2022,485345
6615,Maharashtra,Constituency_482,MP_Name_482,MH/924/2022-2023/3677 - Construction of Roads facility,XYZ Builders,03-05-2024,255403
6616,Maharashtra,Constituency_482,MP_Name_482,MH/876/2022-2023/3678 - Construction of Education facility,State PWD,08-11-2024,183867
6617,Maharashtra,Constituency_482,MP_Name_482,MH/876/2022-2023/3678 - Construction of Education facility,Global Infra Ltd,07-05-2022,328740
6618,Maharashtra,Constituency_482,MP_Name_482,MH/876/2022-2023/3678 - Construction of Education facility,BuildWell Pvt Ltd,27-12-2022,273132
6619,Maharashtra,Constituency_482,MP_Name_482,MH/876/2022-2023/3678 - Construction of Education facility,State PWD,19-06-2021,393819
6620,Tamil Nadu,Constituency_483,MP_Name_483,TN/246/2023-2024/3679 - Construction of Sanitation facility,Rural Works Dept,10-10-2021,418340
6621,Tamil Nadu,Constituency_483,MP_Name_483,TN/246/2023-2024/3679 - Construction of Sanitation facility,XYZ Builders,18-11-2021,214836
6622,Tamil Nadu,Constituency_483,MP_Name_483,TN/246/2023-2024/3679 - Construction of Sanitation facility,State PWD,24-12-2023,83554
6623,Tamil Nadu,Constituency_483,MP_Name_483,TN/285/2021-2022/3680 - Construction of Drinking Water facility,BuildWell Pvt Ltd,18-02-2023,55474
6624,Tamil Nadu,Constituency_483,MP_Name_483,TN/285/2021-2022/3680 - Construction of Drinking Water facility,XYZ Builders,24-12-2021,394997
6625,Tamil Nadu,Constituency_483,MP_Name_483,TN/285/2021-2022/3680 - Construction of Drinking Water facility,ABC Constructions,14-01-2023,492995
6626,Tamil Nadu,Constituency_483,MP_Name_483,TN/216/2022-2023/3681 - Construction of Electricity facility,State PWD,26-06-2024,67278
6627,Tamil Nadu,Constituency_483,MP_Name_483,TN/216/2022-2023/3681 - Construction of Electricity facility,National Infra Corp,21-11-2022,129746
6628,Tamil Nadu,Constituency_483,MP_Name_483,TN/216/2022-2023/3681 - Construction of Electricity facility,XYZ Builders,04-12-2024,479623
6629,Tamil Nadu,Constituency_483,MP_Name_483,TN/559/2023-2024/3682 - Construction of Education facility,Rural Works Dept,10-07-2023,374304
6630,Tamil Nadu,Constituency_483,MP_Name_483,TN/559/2023-2024/3682 - Construction of Education facility,Shree Constructions,08-10-2022,357154
6631,Tamil Nadu,Constituency_483,MP_Name_483,TN/559/2023-2024/3682 - Construction of Education facility,Shree Constructions,20-02-2023,101337
6632,Karnataka,Constituency_484,MP_Name_484,KA/649/2023-2024/3683 - Construction of Roads facility,ABC Constructions,23-02-2022,378873
6633,Karnataka,Constituency_484,MP_Name_484,KA/649/2023-2024/3683 - Construction of Roads facility,XYZ Builders,08-02-2023,235980
6634,Karnataka,Constituency_484,MP_Name_484,KA/748/2021-2022/3684 - Construction of Sanitation facility,Rural Works Dept,07-07-2024,58590
6635,Karnataka,Constituency_484,MP_Name_484,KA/748/2021-2022/3684 - Construction of Sanitation facility,National Infra Corp,11-07-2024,323211
6636,Karnataka,Constituency_484,MP_Name_484,KA/748/2021-2022/3684 - Construction of Sanitation facility,BuildWell Pvt Ltd,19-05-2023,339592
6637,Karnataka,Constituency_484,MP_Name_484,KA/748/2021-2022/3684 - Construction of Sanitation facility,National Infra Corp,01-06-2024,111370
6638,Karnataka,Constituency_484,MP_Name_484,KA/154/2022-2023/3685 - Construction of Health facility,Rural Works Dept,30-01-2023,436398
6639,Karnataka,Constituency_484,MP_Name_484,KA/154/2022-2023/3685 - Construction of Health facility,ABC Constructions,13-02-2022,68915
6640,Karnataka,Constituency_484,MP_Name_484,KA/470/2023-2024/3686 - Construction of Electricity facility,ABC Constructions,30-11-2022,263877
6641,Karnataka,Constituency_484,MP_Name_484,KA/470/2023-2024/3686 - Construction of Electricity facility,Global Infra Ltd,17-01-2024,129395
6642,Karnataka,Constituency_484,MP_Name_484,KA/470/2023-2024/3686 - Construction of Electricity facility,Shree Constructions,02-05-2021,341787
6643,Karnataka,Constituency_484,MP_Name_484,KA/470/2023-2024/3686 - Construction of Electricity facility,XYZ Builders,03-03-2022,51037
6644,Karnataka,Constituency_484,MP_Name_484,KA/381/2023-2024/3687 - Construction of Sanitation facility,National Infra Corp,17-11-2023,142504
6645,Karnataka,Constituency_484,MP_Name_484,KA/381/2023-2024/3687 - Construction of Sanitation facility,Shree Constructions,16-01-2023,106606
6646,Delhi,Constituency_485,MP_Name_485,DL/980/2021-2022/3688 - Construction of Sanitation facility,State PWD,09-12-2021,468479
6647,Delhi,Constituency_485,MP_Name_485,DL/980/2021-2022/3688 - Construction of Sanitation facility,Shree Constructions,03-06-2021,339025
6648,Delhi,Constituency_485,MP_Name_485,DL/980/2021-2022/3688 - Construction of Sanitation facility,ABC Constructions,31-08-2024,305723
6649,Delhi,Constituency_485,MP_Name_485,DL/980/2021-2022/3688 - Construction of Sanitation facility,ABC Constructions,30-09-2023,271732
6650,Delhi,Constituency_485,MP_Name_485,DL/425/2023-2024/3689 - Construction of Sanitation facility,BuildWell Pvt Ltd,09-05-2021,326596
6651,Delhi,Constituency_485,MP_Name_485,DL/444/2023-2024/3690 - Construction of Health facility,Shree Constructions,05-03-2023,351293
6652,Delhi,Constituency_485,MP_Name_485,DL/472/2022-2023/3691 - Construction of Sanitation facility,BuildWell Pvt Ltd,21-07-2021,496702
6653,Delhi,Constituency_485,MP_Name_485,DL/472/2022-2023/3691 - Construction of Sanitation facility,Shree Constructions,21-02-2023,475228
6654,Delhi,Constituency_485,MP_Name_485,DL/472/2022-2023/3691 - Construction of Sanitation facility,Global Infra Ltd,21-01-2022,468868
6655,Delhi,Constituency_485,MP_Name_485,DL/472/2022-2023/3691 - Construction of Sanitation facility,State PWD,14-05-2021,89677
6656,Delhi,Constituency_485,MP_Name_485,DL/538/2022-2023/3692 - Construction of Sanitation facility,BuildWell Pvt Ltd,21-05-2022,348617
6657,Delhi,Constituency_485,MP_Name_485,DL/538/2022-2023/3692 - Construction of Sanitation facility,State PWD,13-10-2023,347764
6658,Delhi,Constituency_485,MP_Name_485,DL/538/2022-2023/3692 - Construction of Sanitation facility,Shree Constructions,29-12-2023,54707
6659,Delhi,Constituency_485,MP_Name_485,DL/538/2022-2023/3692 - Construction of Sanitation facility,BuildWell Pvt Ltd,24-06-2022,120917
6660,Delhi,Constituency_485,MP_Name_485,DL/207/2021-2022/3693 - Construction of Drinking Water facility,XYZ Builders,14-11-2024,126013
6661,Delhi,Constituency_485,MP_Name_485,DL/207/2021-2022/3693 - Construction of Drinking Water facility,State PWD,24-11-2022,448008
6662,Delhi,Constituency_485,MP_Name_485,DL/207/2021-2022/3693 - Construction of Drinking Water facility,XYZ Builders,28-08-2021,111029
6663,Maharashtra,Constituency_486,MP_Name_486,MH/214/2022-2023/3694 - Construction of Health facility,ABC Constructions,15-11-2024,51960
6664,Maharashtra,Constituency_486,MP_Name_486,MH/214/2022-2023/3694 - Construction of Health facility,XYZ Builders,22-06-2021,221652
6665,Maharashtra,Constituency_486,MP_Name_486,MH/214/2022-2023/3694 - Construction of Health facility,XYZ Builders,06-11-2024,55270
6666,Maharashtra,Constituency_486,MP_Name_486,MH/214/2022-2023/3694 - Construction of Health facility,Shree Constructions,18-11-2021,398152
6667,Maharashtra,Constituency_486,MP_Name_486,MH/320/2023-2024/3695 - Construction of Education facility,National Infra Corp,12-03-2023,488704
6668,Maharashtra,Constituency_486,MP_Name_486,MH/320/2023-2024/3695 - Construction of Education facility,Global Infra Ltd,30-10-2022,464782
6669,Maharashtra,Constituency_486,MP_Name_486,MH/388/2022-2023/3696 - Construction of Sanitation facility,BuildWell Pvt Ltd,02-10-2024,116747
6670,Maharashtra,Constituency_486,MP_Name_486,MH/388/2022-2023/3696 - Construction of Sanitation facility,BuildWell Pvt Ltd,29-08-2021,179369
6671,Maharashtra,Constituency_486,MP_Name_486,MH/388/2022-2023/3696 - Construction of Sanitation facility,XYZ Builders,29-06-2022,205241
6672,Maharashtra,Constituency_486,MP_Name_486,MH/296/2022-2023/3697 - Construction of Electricity facility,Shree Constructions,14-06-2023,354443
6673,Maharashtra,Constituency_486,MP_Name_486,MH/296/2022-2023/3697 - Construction of Electricity facility,BuildWell Pvt Ltd,21-03-2023,386247
6674,Maharashtra,Constituency_486,MP_Name_486,MH/120/2021-2022/3698 - Construction of Roads facility,XYZ Builders,15-06-2022,261279
6675,Maharashtra,Constituency_486,MP_Name_486,MH/120/2021-2022/3698 - Construction of Roads facility,ABC Constructions,06-01-2024,451918
6676,Maharashtra,Constituency_486,MP_Name_486,MH/120/2021-2022/3698 - Construction of Roads facility,State PWD,01-08-2021,388077
6677,Maharashtra,Constituency_486,MP_Name_486,MH/120/2021-2022/3698 - Construction of Roads facility,XYZ Builders,20-08-2023,55190
6678,Maharashtra,Constituency_486,MP_Name_486,MH/419/2022-2023/3699 - Construction of Education facility,ABC Constructions,20-06-2022,170042
6679,Maharashtra,Constituency_486,MP_Name_486,MH/419/2022-2023/3699 - Construction of Education facility,State PWD,21-03-2024,307073
6680,Maharashtra,Constituency_486,MP_Name_486,MH/419/2022-2023/3699 - Construction of Education facility,National Infra Corp,05-12-2021,100753
6681,Maharashtra,Constituency_486,MP_Name_486,MH/241/2023-2024/3700 - Construction of Drinking Water facility,Shree Constructions,15-09-2023,467393
6682,Maharashtra,Constituency_486,MP_Name_486,MH/241/2023-2024/3700 - Construction of Drinking Water facility,National Infra Corp,16-11-2023,236910
6683,Maharashtra,Constituency_486,MP_Name_486,MH/241/2023-2024/3700 - Construction of Drinking Water facility,State PWD,27-08-2023,158685
6684,West Bengal,Constituency_487,MP_Name_487,WB/861/2023-2024/3701 - Construction of Sanitation facility,BuildWell Pvt Ltd,23-02-2023,287198
6685,West Bengal,Constituency_487,MP_Name_487,WB/861/2023-2024/3701 - Construction of Sanitation facility,Shree Constructions,13-10-2021,262225
6686,West Bengal,Constituency_487,MP_Name_487,WB/861/2023-2024/3701 - Construction of Sanitation facility,ABC Constructions,11-12-2022,237114
6687,West Bengal,Constituency_487,MP_Name_487,WB/341/2023-2024/3702 - Construction of Drinking Water facility,BuildWell Pvt Ltd,06-10-2024,166940
6688,West Bengal,Constituency_487,MP_Name_487,WB/341/2023-2024/3702 - Construction of Drinking Water facility,XYZ Builders,13-10-2022,292611
6689,West Bengal,Constituency_487,MP_Name_487,WB/341/2023-2024/3702 - Construction of Drinking Water facility,State PWD,29-06-2022,122556
6690,West Bengal,Constituency_487,MP_Name_487,WB/544/2022-2023/3703 - Construction of Education facility,Global Infra Ltd,16-11-2021,286120
6691,West Bengal,Constituency_487,MP_Name_487,WB/544/2022-2023/3703 - Construction of Education facility,ABC Constructions,14-09-2023,202285
6692,West Bengal,Constituency_487,MP_Name_487,WB/544/2022-2023/3703 - Construction of Education facility,Rural Works Dept,07-01-2023,414639
6693,Delhi,Constituency_488,MP_Name_488,DL/666/2022-2023/3704 - Construction of Roads facility,Rural Works Dept,26-12-2021,199538
6694,Delhi,Constituency_488,MP_Name_488,DL/666/2022-2023/3704 - Construction of Roads facility,Rural Works Dept,30-04-2022,157205
6695,Delhi,Constituency_488,MP_Name_488,DL/666/2022-2023/3704 - Construction of Roads facility,BuildWell Pvt Ltd,01-07-2023,300960
6696,Delhi,Constituency_488,MP_Name_488,DL/126/2022-2023/3705 - Construction of Drinking Water facility,ABC Constructions,20-07-2023,317264
6697,Delhi,Constituency_488,MP_Name_488,DL/126/2022-2023/3705 - Construction of Drinking Water facility,ABC Constructions,09-12-2023,369074
6698,Delhi,Constituency_488,MP_Name_488,DL/706/2023-2024/3706 - Construction of Drinking Water facility,XYZ Builders,21-07-2022,222796
6699,Delhi,Constituency_488,MP_Name_488,DL/706/2023-2024/3706 - Construction of Drinking Water facility,Rural Works Dept,21-09-2023,282817
6700,Delhi,Constituency_488,MP_Name_488,DL/706/2023-2024/3706 - Construction of Drinking Water facility,Global Infra Ltd,05-08-2021,364459
6701,Delhi,Constituency_488,MP_Name_488,DL/285/2021-2022/3707 - Construction of Health facility,BuildWell Pvt Ltd,14-05-2022,107558
6702,Delhi,Constituency_488,MP_Name_488,DL/612/2023-2024/3708 - Construction of Education facility,Global Infra Ltd,07-09-2023,477560
6703,Delhi,Constituency_488,MP_Name_488,DL/933/2022-2023/3709 - Construction of Roads facility,National Infra Corp,03-08-2022,215768
6704,Delhi,Constituency_488,MP_Name_488,DL/933/2022-2023/3709 - Construction of Roads facility,XYZ Builders,25-09-2022,226872
6705,Delhi,Constituency_488,MP_Name_488,DL/933/2022-2023/3709 - Construction of Roads facility,Shree Constructions,28-03-2022,247675
6706,Bihar,Constituency_489,MP_Name_489,BR/211/2022-2023/3710 - Construction of Education facility,Shree Constructions,06-10-2022,265604
6707,Bihar,Constituency_489,MP_Name_489,BR/211/2022-2023/3710 - Construction of Education facility,Shree Constructions,19-09-2021,285460
6708,Bihar,Constituency_489,MP_Name_489,BR/436/2021-2022/3711 - Construction of Education facility,National Infra Corp,19-06-2021,465309
6709,Bihar,Constituency_489,MP_Name_489,BR/436/2021-2022/3711 - Construction of Education facility,National Infra Corp,09-08-2024,376686
6710,Bihar,Constituency_489,MP_Name_489,BR/436/2021-2022/3711 - Construction of Education facility,ABC Constructions,17-09-2024,103860
6711,Bihar,Constituency_489,MP_Name_489,BR/436/2021-2022/3711 - Construction of Education facility,State PWD,18-09-2023,301072
6712,Bihar,Constituency_489,MP_Name_489,BR/905/2023-2024/3712 - Construction of Sanitation facility,ABC Constructions,23-08-2024,250055
6713,Bihar,Constituency_489,MP_Name_489,BR/905/2023-2024/3712 - Construction of Sanitation facility,XYZ Builders,26-04-2021,149188
6714,Bihar,Constituency_489,MP_Name_489,BR/905/2023-2024/3712 - Construction of Sanitation facility,Global Infra Ltd,30-08-2024,252164
6715,Bihar,Constituency_489,MP_Name_489,BR/905/2023-2024/3712 - Construction of Sanitation facility,BuildWell Pvt Ltd,03-02-2023,246396
6716,Bihar,Constituency_489,MP_Name_489,BR/863/2022-2023/3713 - Construction of Roads facility,BuildWell Pvt Ltd,05-06-2023,93726
6717,Bihar,Constituency_489,MP_Name_489,BR/717/2021-2022/3714 - Construction of Roads facility,Global Infra Ltd,13-08-2024,261338
6718,Bihar,Constituency_489,MP_Name_489,BR/717/2021-2022/3714 - Construction of Roads facility,Shree Constructions,30-12-2021,234640
6719,Bihar,Constituency_489,MP_Name_489,BR/326/2023-2024/3715 - Construction of Sanitation facility,Shree Constructions,31-08-2023,140305
6720,Bihar,Constituency_489,MP_Name_489,BR/326/2023-2024/3715 - Construction of Sanitation facility,BuildWell Pvt Ltd,29-12-2022,151822
6721,Bihar,Constituency_489,MP_Name_489,BR/326/2023-2024/3715 - Construction of Sanitation facility,Global Infra Ltd,30-11-2022,113661
6722,Bihar,Constituency_489,MP_Name_489,BR/251/2022-2023/3716 - Construction of Drinking Water facility,Rural Works Dept,01-06-2024,149686
6723,Bihar,Constituency_489,MP_Name_489,BR/566/2021-2022/3717 - Construction of Health facility,ABC Constructions,05-06-2024,315183
6724,Bihar,Constituency_489,MP_Name_489,BR/566/2021-2022/3717 - Construction of Health facility,ABC Constructions,26-10-2022,475118
6725,West Bengal,Constituency_490,MP_Name_490,WB/640/2022-2023/3718 - Construction of Drinking Water facility,ABC Constructions,24-07-2024,365833
6726,West Bengal,Constituency_490,MP_Name_490,WB/640/2022-2023/3718 - Construction of Drinking Water facility,Shree Constructions,25-09-2023,322069
6727,West Bengal,Constituency_490,MP_Name_490,WB/640/2022-2023/3718 - Construction of Drinking Water facility,State PWD,27-12-2021,121113
6728,West Bengal,Constituency_490,MP_Name_490,WB/640/2022-2023/3718 - Construction of Drinking Water facility,Global Infra Ltd,09-10-2024,152579
6729,West Bengal,Constituency_490,MP_Name_490,WB/495/2023-2024/3719 - Construction of Electricity facility,BuildWell Pvt Ltd,10-05-2021,272874
6730,West Bengal,Constituency_490,MP_Name_490,WB/495/2023-2024/3719 - Construction of Electricity facility,ABC Constructions,02-01-2021,321008
6731,West Bengal,Constituency_490,MP_Name_490,WB/495/2023-2024/3719 - Construction of Electricity facility,ABC Constructions,16-03-2021,70615
6732,West Bengal,Constituency_490,MP_Name_490,WB/495/2023-2024/3719 - Construction of Electricity facility,Global Infra Ltd,29-06-2022,281808
6733,West Bengal,Constituency_490,MP_Name_490,WB/264/2022-2023/3720 - Construction of Health facility,ABC Constructions,14-01-2021,468024
6734,West Bengal,Constituency_490,MP_Name_490,WB/574/2022-2023/3721 - Construction of Electricity facility,Rural Works Dept,10-06-2022,83459
6735,West Bengal,Constituency_490,MP_Name_490,WB/574/2022-2023/3721 - Construction of Electricity facility,XYZ Builders,20-11-2024,229456
6736,West Bengal,Constituency_490,MP_Name_490,WB/932/2021-2022/3722 - Construction of Drinking Water facility,Shree Constructions,08-07-2024,292269
6737,West Bengal,Constituency_490,MP_Name_490,WB/932/2021-2022/3722 - Construction of Drinking Water facility,Shree Constructions,18-02-2021,320511
6738,West Bengal,Constituency_490,MP_Name_490,WB/932/2021-2022/3722 - Construction of Drinking Water facility,BuildWell Pvt Ltd,07-07-2022,54397
6739,West Bengal,Constituency_490,MP_Name_490,WB/237/2022-2023/3723 - Construction of Electricity facility,XYZ Builders,06-01-2021,76164
6740,West Bengal,Constituency_490,MP_Name_490,WB/237/2022-2023/3723 - Construction of Electricity facility,Global Infra Ltd,18-12-2024,225058
6741,Bihar,Constituency_491,MP_Name_491,BR/334/2022-2023/3724 - Construction of Electricity facility,Shree Constructions,08-08-2023,241965
6742,Bihar,Constituency_491,MP_Name_491,BR/334/2022-2023/3724 - Construction of Electricity facility,National Infra Corp,11-08-2024,62649
6743,Bihar,Constituency_491,MP_Name_491,BR/334/2022-2023/3724 - Construction of Electricity facility,ABC Constructions,08-09-2021,356311
6744,Bihar,Constituency_491,MP_Name_491,BR/334/2022-2023/3724 - Construction of Electricity facility,Rural Works Dept,13-03-2022,143994
6745,Bihar,Constituency_491,MP_Name_491,BR/163/2023-2024/3725 - Construction of Sanitation facility,XYZ Builders,17-03-2022,294114
6746,Bihar,Constituency_491,MP_Name_491,BR/617/2023-2024/3726 - Construction of Sanitation facility,National Infra Corp,19-07-2023,144990
6747,Bihar,Constituency_491,MP_Name_491,BR/617/2023-2024/3726 - Construction of Sanitation facility,National Infra Corp,02-06-2024,150178
6748,Bihar,Constituency_491,MP_Name_491,BR/617/2023-2024/3726 - Construction of Sanitation facility,National Infra Corp,02-12-2022,416717
6749,Bihar,Constituency_491,MP_Name_491,BR/617/2023-2024/3726 - Construction of Sanitation facility,Rural Works Dept,06-04-2022,337859
6750,Bihar,Constituency_491,MP_Name_491,BR/579/2021-2022/3727 - Construction of Electricity facility,Rural Works Dept,11-01-2021,493856
6751,Bihar,Constituency_491,MP_Name_491,BR/548/2022-2023/3728 - Construction of Sanitation facility,ABC Constructions,13-10-2022,135216
6752,Bihar,Constituency_491,MP_Name_491,BR/548/2022-2023/3728 - Construction of Sanitation facility,Rural Works Dept,12-02-2022,291678
6753,Bihar,Constituency_491,MP_Name_491,BR/548/2022-2023/3728 - Construction of Sanitation facility,Shree Constructions,21-11-2024,463697
6754,Bihar,Constituency_491,MP_Name_491,BR/548/2022-2023/3728 - Construction of Sanitation facility,Global Infra Ltd,01-12-2022,120042
6755,Bihar,Constituency_491,MP_Name_491,BR/661/2023-2024/3729 - Construction of Drinking Water facility,National Infra Corp,30-07-2023,107120
6756,Bihar,Constituency_491,MP_Name_491,BR/661/2023-2024/3729 - Construction of Drinking Water facility,Shree Constructions,18-02-2023,336814
6757,Bihar,Constituency_491,MP_Name_491,BR/160/2022-2023/3730 - Construction of Roads facility,State PWD,26-06-2023,471850
6758,Bihar,Constituency_491,MP_Name_491,BR/160/2022-2023/3730 - Construction of Roads facility,National Infra Corp,18-08-2023,318559
6759,Bihar,Constituency_491,MP_Name_491,BR/342/2021-2022/3731 - Construction of Sanitation facility,National Infra Corp,07-07-2023,54653
6760,Rajasthan,Constituency_492,MP_Name_492,RJ/457/2023-2024/3732 - Construction of Sanitation facility,BuildWell Pvt Ltd,29-03-2021,309712
6761,Rajasthan,Constituency_492,MP_Name_492,RJ/457/2023-2024/3732 - Construction of Sanitation facility,Shree Constructions,16-01-2023,247608
6762,Rajasthan,Constituency_492,MP_Name_492,RJ/223/2022-2023/3733 - Construction of Drinking Water facility,State PWD,11-06-2021,107094
6763,Rajasthan,Constituency_492,MP_Name_492,RJ/223/2022-2023/3733 - Construction of Drinking Water facility,State PWD,25-08-2023,270175
6764,Rajasthan,Constituency_492,MP_Name_492,RJ/872/2023-2024/3734 - Construction of Health facility,Rural Works Dept,20-04-2022,370900
6765,Rajasthan,Constituency_492,MP_Name_492,RJ/963/2022-2023/3735 - Construction of Health facility,Rural Works Dept,16-12-2021,416788
6766,Rajasthan,Constituency_492,MP_Name_492,RJ/963/2022-2023/3735 - Construction of Health facility,State PWD,20-11-2023,144330
6767,Rajasthan,Constituency_492,MP_Name_492,RJ/963/2022-2023/3735 - Construction of Health facility,XYZ Builders,27-08-2024,142394
6768,Rajasthan,Constituency_492,MP_Name_492,RJ/963/2022-2023/3735 - Construction of Health facility,XYZ Builders,08-01-2022,86539
6769,Rajasthan,Constituency_492,MP_Name_492,RJ/970/2022-2023/3736 - Construction of Electricity facility,XYZ Builders,09-08-2024,285215
6770,Maharashtra,Constituency_493,MP_Name_493,MH/706/2023-2024/3737 - Construction of Roads facility,State PWD,03-01-2024,78336
6771,Maharashtra,Constituency_493,MP_Name_493,MH/720/2023-2024/3738 - Construction of Sanitation facility,State PWD,30-06-2023,281711
6772,Maharashtra,Constituency_493,MP_Name_493,MH/720/2023-2024/3738 - Construction of Sanitation facility,State PWD,02-10-2022,123932
6773,Maharashtra,Constituency_493,MP_Name_493,MH/720/2023-2024/3738 - Construction of Sanitation facility,Global Infra Ltd,13-10-2023,140977
6774,Maharashtra,Constituency_493,MP_Name_493,MH/720/2023-2024/3738 - Construction of Sanitation facility,Shree Constructions,20-12-2022,239671
6775,Maharashtra,Constituency_493,MP_Name_493,MH/466/2021-2022/3739 - Construction of Education facility,ABC Constructions,22-08-2023,53226
6776,Maharashtra,Constituency_493,MP_Name_493,MH/466/2021-2022/3739 - Construction of Education facility,Shree Constructions,17-05-2022,314405
