sr_no,state,constituency,mp_name,work,vendor_name,expenditure_date,fund_disbursed_amount
2760,Gujarat,Constituency_205,MP_Name_205,GJ/652/2023-2024/51105 - Construction of Drinking Water facility,BuildWell Pvt Ltd,22-08-2021,333493
2761,Gujarat,Constituency_205,MP_Name_205,GJ/652/2023-2024/51105 - Construction of Drinking Water facility,State PWD,29-11-2024,214852
2762,Gujarat,Constituency_205,MP_Name_205,GJ/721/2021-2022/51106 - Construction of Sanitation facility,BuildWell Pvt Ltd,14-01-2022,409420
2763,Gujarat,Constituency_205,MP_Name_205,GJ/721/2021-2022/51106 - Construction of Sanitation facility,Global Infra Ltd,23-01-2021,375304
2764,Gujarat,Constituency_205,MP_Name_205,GJ/721/2021-2022/51106 - Construction of Sanitation facility,National Infra Corp,07-12-2021,269698
2765,Gujarat,Constituency_205,MP_Name_205,GJ/721/2021-2022/51106 - Construction of Sanitation facility,Global Infra Ltd,29-09-2022,445583
2766,Gujarat,Constituency_205,MP_Name_205,GJ/369/2022-2023/51107 - Construction of Drinking Water facility,National Infra Corp,18-10-2021,257549
2767,Gujarat,Constituency_205,MP_Name_205,GJ/913/2021-2022/51108 - Construction of Electricity facility,National Infra Corp,18-08-2024,136292
2768,Gujarat,Constituency_205,MP_Name_205,GJ/965/2023-2024/51109 - Construction of Health facility,Shree Constructions,13-03-2024,399123
2769,Gujarat,Constituency_205,MP_Name_205,GJ/965/2023-2024/51109 - Construction of Health facility,BuildWell Pvt Ltd,12-04-2024,222418
2770,Gujarat,Constituency_205,MP_Name_205,GJ/965/2023-2024/51109 - Construction of Health facility,ABC Constructions,27-04-2021,335701
2771,Gujarat,Constituency_205,MP_Name_205,GJ/626/2021-2022/51110 - Construction of Drinking Water facility,Global Infra Ltd,17-12-2021,280199
2772,Maharashtra,Constituency_206,MP_Name_206,MH/541/2021-2022/51111 - Construction of Electricity facility,State PWD,30-12-2021,480988
2773,Maharashtra,Constituency_206,MP_Name_206,MH/541/2021-2022/51111 - Construction of Electricity facility,BuildWell Pvt Ltd,23-02-2021,381554
2774,Maharashtra,Constituency_206,MP_Name_206,MH/541/2021-2022/51111 - Construction of Electricity facility,BuildWell Pvt Ltd,09-03-2024,56354
2775,Maharashtra,Constituency_206,MP_Name_206,MH/541/2021-2022/51111 - Construction of Electricity facility,Global Infra Ltd,27-12-2023,426545
2776,Maharashtra,Constituency_206,MP_Name_206,MH/228/2023-2024/51112 - Construction of Health facility,ABC Constructions,01-02-2024,299759
2777,Maharashtra,Constituency_206,MP_Name_206,MH/228/2023-2024/51112 - Construction of Health facility,State PWD,23-08-2022,297229
2778,Maharashtra,Constituency_206,MP_Name_206,MH/228/2023-2024/51112 - Construction of Health facility,State PWD,14-08-2021,326716
2779,Maharashtra,Constituency_206,MP_Name_206,MH/228/2023-2024/51112 - Construction of Health facility,Shree Constructions,02-01-2022,205525
2780,Maharashtra,Constituency_206,MP_Name_206,MH/908/2021-2022/51113 - Construction of Education facility,ABC Constructions,21-07-2021,95068
2781,Maharashtra,Constituency_206,MP_Name_206,MH/908/2021-2022/51113 - Construction of Education facility,Global Infra Ltd,04-09-2022,315325
2782,Maharashtra,Constituency_206,MP_Name_206,MH/908/2021-2022/51113 - Construction of Education facility,ABC Constructions,04-02-2021,140976
2783,Maharashtra,Constituency_206,MP_Name_206,MH/431/2022-2023/51114 - Construction of Electricity facility,Shree Constructions,17-06-2024,377668
2784,Maharashtra,Constituency_206,MP_Name_206,MH/431/2022-2023/51114 - Construction of Electricity facility,Global Infra Ltd,17-10-2022,96039
2785,Maharashtra,Constituency_206,MP_Name_206,MH/431/2022-2023/51114 - Construction of Electricity facility,XYZ Builders,16-08-2021,321568
2786,Maharashtra,Constituency_206,MP_Name_206,MH/431/2022-2023/51114 - Construction of Electricity facility,Rural Works Dept,26-07-2024,444377
2787,Rajasthan,Constituency_207,MP_Name_207,RJ/938/2021-2022/51115 - Construction of Education facility,Rural Works Dept,21-02-2024,120110
2788,Rajasthan,Constituency_207,MP_Name_207,RJ/938/2021-2022/51115 - Construction of Education facility,Global Infra Ltd,28-10-2024,64290
2789,Rajasthan,Constituency_207,MP_Name_207,RJ/938/2021-2022/51115 - Construction of Education facility,Global Infra Ltd,29-07-2023,415232
2790,Rajasthan,Constituency_207,MP_Name_207,RJ/938/2021-2022/51115 - Construction of Education facility,XYZ Builders,11-06-2021,336377
2791,Rajasthan,Constituency_207,MP_Name_207,RJ/858/2022-2023/51116 - Construction of Education facility,Rural Works Dept,07-02-2021,454607
2792,Rajasthan,Constituency_207,MP_Name_207,RJ/858/2022-2023/51116 - Construction of Education facility,State PWD,17-06-2024,186781
2793,Rajasthan,Constituency_207,MP_Name_207,RJ/858/2022-2023/51116 - Construction of Education facility,National Infra Corp,20-04-2023,302200
2794,Rajasthan,Constituency_207,MP_Name_207,RJ/858/2022-2023/51116 - Construction of Education facility,State PWD,19-09-2022,160591
2795,Rajasthan,Constituency_207,MP_Name_207,RJ/223/2023-2024/51117 - Construction of Health facility,National Infra Corp,08-06-2023,329267
2796,Rajasthan,Constituency_207,MP_Name_207,RJ/223/2023-2024/51117 - Construction of Health facility,ABC Constructions,10-01-2022,236078
2797,Karnataka,Constituency_208,MP_Name_208,KA/902/2022-2023/51118 - Construction of Electricity facility,XYZ Builders,07-06-2023,311912
2798,Karnataka,Constituency_208,MP_Name_208,KA/902/2022-2023/51118 - Construction of Electricity facility,BuildWell Pvt Ltd,29-11-2021,312308
2799,Karnataka,Constituency_208,MP_Name_208,KA/902/2022-2023/51118 - Construction of Electricity facility,Shree Constructions,20-06-2021,375679
2800,Karnataka,Constituency_208,MP_Name_208,KA/902/2022-2023/51118 - Construction of Electricity facility,Shree Constructions,13-09-2024,444608
2801,Karnataka,Constituency_208,MP_Name_208,KA/294/2022-2023/51119 - Construction of Sanitation facility,Shree Constructions,06-01-2024,285609
2802,Karnataka,Constituency_208,MP_Name_208,KA/294/2022-2023/51119 - Construction of Sanitation facility,Global Infra Ltd,29-04-2021,410451
2803,Karnataka,Constituency_208,MP_Name_208,KA/294/2022-2023/51119 - Construction of Sanitation facility,Global Infra Ltd,01-06-2024,179718
2804,Karnataka,Constituency_208,MP_Name_208,KA/818/2023-2024/51120 - Construction of Education facility,Rural Works Dept,03-06-2021,97330
2805,Karnataka,Constituency_208,MP_Name_208,KA/818/2023-2024/51120 - Construction of Education facility,XYZ Builders,26-06-2021,321364
2806,Karnataka,Constituency_208,MP_Name_208,KA/818/2023-2024/51120 - Construction of Education facility,National Infra Corp,29-04-2022,389145
2807,Karnataka,Constituency_208,MP_Name_208,KA/813/2023-2024/51121 - Construction of Electricity facility,National Infra Corp,15-10-2024,391160
2808,Karnataka,Constituency_208,MP_Name_208,KA/813/2023-2024/51121 - Construction of Electricity facility,XYZ Builders,14-12-2024,58563
2809,Karnataka,Constituency_208,MP_Name_208,KA/813/2023-2024/51121 - Construction of Electricity facility,State PWD,30-08-2023,54508
2810,Karnataka,Constituency_208,MP_Name_208,KA/813/2023-2024/51121 - Construction of Electricity facility,National Infra Corp,08-05-2021,415865
2811,Karnataka,Constituency_208,MP_Name_208,KA/358/2023-2024/51122 - Construction of Electricity facility,National Infra Corp,16-09-2024,240474
2812,Karnataka,Constituency_208,MP_Name_208,KA/358/2023-2024/51122 - Construction of Electricity facility,National Infra Corp,18-08-2023,361334
2813,Karnataka,Constituency_208,MP_Name_208,KA/358/2023-2024/51122 - Construction of Electricity facility,State PWD,20-04-2024,277685
2814,Karnataka,Constituency_208,MP_Name_208,KA/358/2023-2024/51122 - Construction of Electricity facility,Global Infra Ltd,31-10-2023,73385
2815,Gujarat,Constituency_209,MP_Name_209,GJ/543/2023-2024/51123 - Construction of Sanitation facility,Rural Works Dept,10-03-2022,172512
2816,Gujarat,Constituency_209,MP_Name_209,GJ/543/2023-2024/51123 - Construction of Sanitation facility,BuildWell Pvt Ltd,25-12-2023,485470
2817,Gujarat,Constituency_209,MP_Name_209,GJ/543/2023-2024/51123 - Construction of Sanitation facility,State PWD,15-02-2023,221087
2818,Gujarat,Constituency_209,MP_Name_209,GJ/543/2023-2024/51123 - Construction of Sanitation facility,Shree Constructions,26-05-2024,251328
2819,Gujarat,Constituency_209,MP_Name_209,GJ/106/2021-2022/51124 - Construction of Education facility,Global Infra Ltd,14-11-2024,138146
2820,Gujarat,Constituency_209,MP_Name_209,GJ/106/2021-2022/51124 - Construction of Education facility,Global Infra Ltd,25-11-2023,393961
2821,Gujarat,Constituency_209,MP_Name_209,GJ/106/2021-2022/51124 - Construction of Education facility,BuildWell Pvt Ltd,01-10-2024,89747
2822,Gujarat,Constituency_209,MP_Name_209,GJ/405/2023-2024/51125 - Construction of Drinking Water facility,XYZ Builders,09-09-2024,140522
2823,Gujarat,Constituency_209,MP_Name_209,GJ/735/2021-2022/51126 - Construction of Sanitation facility,State PWD,20-04-2022,273759
2824,Gujarat,Constituency_209,MP_Name_209,GJ/735/2021-2022/51126 - Construction of Sanitation facility,State PWD,30-04-2024,58284
2825,Gujarat,Constituency_209,MP_Name_209,GJ/735/2021-2022/51126 - Construction of Sanitation facility,ABC Constructions,08-02-2021,254704
2826,Gujarat,Constituency_209,MP_Name_209,GJ/735/2021-2022/51126 - Construction of Sanitation facility,State PWD,04-04-2024,151846
2827,Gujarat,Constituency_209,MP_Name_209,GJ/787/2023-2024/51127 - Construction of Sanitation facility,National Infra Corp,06-11-2022,269705
2828,Gujarat,Constituency_209,MP_Name_209,GJ/787/2023-2024/51127 - Construction of Sanitation facility,Shree Constructions,13-05-2023,299034
2829,Gujarat,Constituency_209,MP_Name_209,GJ/787/2023-2024/51127 - Construction of Sanitation facility,Shree Constructions,29-08-2021,103237
2830,Gujarat,Constituency_209,MP_Name_209,GJ/138/2022-2023/51128 - Construction of Roads facility,National Infra Corp,16-09-2021,243881
2831,Gujarat,Constituency_209,MP_Name_209,GJ/138/2022-2023/51128 - Construction of Roads facility,Rural Works Dept,14-08-2023,151248
2832,Gujarat,Constituency_209,MP_Name_209,GJ/138/2022-2023/51128 - Construction of Roads facility,ABC Constructions,04-07-2022,495409
2833,Gujarat,Constituency_209,MP_Name_209,GJ/138/2022-2023/51128 - Construction of Roads facility,Shree Constructions,01-04-2023,367158
2834,Gujarat,Constituency_210,MP_Name_210,GJ/754/2023-2024/51129 - Construction of Drinking Water facility,XYZ Builders,23-07-2024,261092
2835,Gujarat,Constituency_210,MP_Name_210,GJ/970/2022-2023/51130 - Construction of Health facility,Rural Works Dept,07-10-2021,187405
2836,Gujarat,Constituency_210,MP_Name_210,GJ/970/2022-2023/51130 - Construction of Health facility,Global Infra Ltd,29-07-2024,375180
2837,Gujarat,Constituency_210,MP_Name_210,GJ/970/2022-2023/51130 - Construction of Health facility,State PWD,07-03-2023,410176
2838,Gujarat,Constituency_210,MP_Name_210,GJ/970/2022-2023/51130 - Construction of Health facility,Global Infra Ltd,14-05-2024,366937
2839,Gujarat,Constituency_210,MP_Name_210,GJ/572/2023-2024/51131 - Construction of Education facility,National Infra Corp,04-05-2023,328847
2840,Gujarat,Constituency_210,MP_Name_210,GJ/572/2023-2024/51131 - Construction of Education facility,National Infra Corp,18-12-2023,264094
2841,Gujarat,Constituency_210,MP_Name_210,GJ/221/2022-2023/51132 - Construction of Sanitation facility,National Infra Corp,06-01-2023,484764
2842,Gujarat,Constituency_210,MP_Name_210,GJ/221/2022-2023/51132 - Construction of Sanitation facility,Global Infra Ltd,08-06-2021,149781
2843,Gujarat,Constituency_210,MP_Name_210,GJ/665/2022-2023/51133 - Construction of Education facility,BuildWell Pvt Ltd,05-07-2024,78490
2844,Gujarat,Constituency_210,MP_Name_210,GJ/665/2022-2023/51133 - Construction of Education facility,BuildWell Pvt Ltd,16-09-2022,389117
2845,Gujarat,Constituency_210,MP_Name_210,GJ/665/2022-2023/51133 - Construction of Education facility,National Infra Corp,19-02-2024,282412
2846,Gujarat,Constituency_210,MP_Name_210,GJ/665/2022-2023/51133 - Construction of Education facility,ABC Constructions,09-12-2023,102498
2847,Gujarat,Constituency_210,MP_Name_210,GJ/411/2021-2022/51134 - Construction of Health facility,XYZ Builders,13-03-2022,214833
2848,Gujarat,Constituency_210,MP_Name_210,GJ/411/2021-2022/51134 - Construction of Health facility,State PWD,23-07-2022,346013
2849,Gujarat,Constituency_210,MP_Name_210,GJ/411/2021-2022/51134 - Construction of Health facility,ABC Constructions,22-12-2022,83861
2850,Gujarat,Constituency_210,MP_Name_210,GJ/411/2021-2022/51134 - Construction of Health facility,Rural Works Dept,23-08-2021,347524
2851,Gujarat,Constituency_210,MP_Name_210,GJ/201/2023-2024/51135 - Construction of Electricity facility,State PWD,02-08-2021,114342
2852,Gujarat,Constituency_210,MP_Name_210,GJ/201/2023-2024/51135 - Construction of Electricity facility,BuildWell Pvt Ltd,27-07-2023,170264
2853,Maharashtra,Constituency_211,MP_Name_211,MH/333/2021-2022/51136 - Construction of Roads facility,XYZ Builders,12-03-2021,282922
2854,Maharashtra,Constituency_211,MP_Name_211,MH/333/2021-2022/51136 - Construction of Roads facility,Global Infra Ltd,08-06-2021,472002
2855,Maharashtra,Constituency_211,MP_Name_211,MH/971/2021-2022/51137 - Construction of Roads facility,ABC Constructions,03-01-2022,60011
2856,Maharashtra,Constituency_211,MP_Name_211,MH/971/2021-2022/51137 - Construction of Roads facility,BuildWell Pvt Ltd,31-10-2021,459027
2857,Maharashtra,Constituency_211,MP_Name_211,MH/971/2021-2022/51137 - Construction of Roads facility,Rural Works Dept,14-04-2022,402926
2858,Maharashtra,Constituency_211,MP_Name_211,MH/971/2021-2022/51137 - Construction of Roads facility,National Infra Corp,01-06-2022,311554
2859,Maharashtra,Constituency_211,MP_Name_211,MH/632/2023-2024/51138 - Construction of Drinking Water facility,National Infra Corp,04-09-2023,124957
2860,Maharashtra,Constituency_211,MP_Name_211,MH/632/2023-2024/51138 - Construction of Drinking Water facility,State PWD,29-02-2024,69397
2861,Maharashtra,Constituency_211,MP_Name_211,MH/632/2023-2024/51138 - Construction of Drinking Water facility,XYZ Builders,18-07-2024,346369
2862,Maharashtra,Constituency_211,MP_Name_211,MH/632/2023-2024/51138 - Construction of Drinking Water facility,National Infra Corp,09-12-2022,392427
2863,Maharashtra,Constituency_211,MP_Name_211,MH/631/2023-2024/51139 - Construction of Roads facility,State PWD,24-08-2021,169768
2864,Maharashtra,Constituency_211,MP_Name_211,MH/631/2023-2024/51139 - Construction of Roads facility,ABC Constructions,12-04-2023,266604
2865,Maharashtra,Constituency_211,MP_Name_211,MH/631/2023-2024/51139 - Construction of Roads facility,Shree Constructions,10-09-2021,490144
2866,Maharashtra,Constituency_211,MP_Name_211,MH/631/2023-2024/51139 - Construction of Roads facility,Shree Constructions,26-04-2024,140156
2867,Maharashtra,Constituency_211,MP_Name_211,MH/653/2023-2024/51140 - Construction of Education facility,Rural Works Dept,17-05-2022,329466
2868,Maharashtra,Constituency_211,MP_Name_211,MH/653/2023-2024/51140 - Construction of Education facility,National Infra Corp,28-05-2022,109546
2869,Maharashtra,Constituency_211,MP_Name_211,MH/919/2022-2023/51141 - Construction of Electricity facility,Global Infra Ltd,06-03-2022,351889
2870,Maharashtra,Constituency_211,MP_Name_211,MH/342/2022-2023/51142 - Construction of Sanitation facility,State PWD,16-06-2021,492245
2871,Maharashtra,Constituency_211,MP_Name_211,MH/342/2022-2023/51142 - Construction of Sanitation facility,National Infra Corp,08-09-2023,204857
2872,Maharashtra,Constituency_211,MP_Name_211,MH/342/2022-2023/51142 - Construction of Sanitation facility,XYZ Builders,12-10-2022,163886
2873,Maharashtra,Constituency_211,MP_Name_211,MH/690/2023-2024/51143 - Construction of Sanitation facility,Global Infra Ltd,16-01-2022,457208
2874,Maharashtra,Constituency_211,MP_Name_211,MH/690/2023-2024/51143 - Construction of Sanitation facility,Rural Works Dept,17-02-2022,207307
2875,Maharashtra,Constituency_211,MP_Name_211,MH/690/2023-2024/51143 - Construction of Sanitation facility,National Infra Corp,20-03-2024,413034
2876,Maharashtra,Constituency_211,MP_Name_211,MH/690/2023-2024/51143 - Construction of Sanitation facility,Global Infra Ltd,02-06-2023,291227
2877,Bihar,Constituency_212,MP_Name_212,BR/372/2021-2022/51144 - Construction of Electricity facility,Shree Constructions,08-07-2024,327120
2878,Bihar,Constituency_212,MP_Name_212,BR/372/2021-2022/51144 - Construction of Electricity facility,XYZ Builders,01-06-2022,168682
2879,Bihar,Constituency_212,MP_Name_212,BR/372/2021-2022/51144 - Construction of Electricity facility,XYZ Builders,22-09-2023,368781
2880,Bihar,Constituency_212,MP_Name_212,BR/372/2021-2022/51144 - Construction of Electricity facility,ABC Constructions,03-03-2022,468197
2881,Bihar,Constituency_212,MP_Name_212,BR/319/2022-2023/51145 - Construction of Health facility,National Infra Corp,26-07-2024,493860
2882,Bihar,Constituency_212,MP_Name_212,BR/319/2022-2023/51145 - Construction of Health facility,XYZ Builders,28-11-2024,201507
2883,Bihar,Constituency_212,MP_Name_212,BR/319/2022-2023/51145 - Construction of Health facility,BuildWell Pvt Ltd,27-07-2023,409369
2884,Bihar,Constituency_212,MP_Name_212,BR/319/2022-2023/51145 - Construction of Health facility,Shree Constructions,02-12-2023,482467
2885,Bihar,Constituency_212,MP_Name_212,BR/166/2021-2022/51146 - Construction of Electricity facility,Rural Works Dept,06-12-2021,122828
2886,Bihar,Constituency_212,MP_Name_212,BR/166/2021-2022/51146 - Construction of Electricity facility,ABC Constructions,10-07-2024,202952
2887,Bihar,Constituency_212,MP_Name_212,BR/166/2021-2022/51146 - Construction of Electricity facility,ABC Constructions,01-02-2022,366654
2888,Bihar,Constituency_212,MP_Name_212,BR/166/2021-2022/51146 - Construction of Electricity facility,BuildWell Pvt Ltd,16-10-2024,428502
2889,Bihar,Constituency_212,MP_Name_212,BR/881/2021-2022/51147 - Construction of Health facility,BuildWell Pvt Ltd,05-02-2021,76305
2890,Madhya Pradesh,Constituency_213,MP_Name_213,MP/664/2022-2023/51148 - Construction of Health facility,ABC Constructions,30-12-2022,400811
2891,Madhya Pradesh,Constituency_213,MP_Name_213,MP/664/2022-2023/51148 - Construction of Health facility,Shree Constructions,24-07-2023,368866
2892,Madhya Pradesh,Constituency_213,MP_Name_213,MP/664/2022-2023/51148 - Construction of Health facility,Rural Works Dept,20-05-2022,210288
2893,Madhya Pradesh,Constituency_213,MP_Name_213,MP/664/2022-2023/51148 - Construction of Health facility,Global Infra Ltd,02-08-2021,142751
2894,Madhya Pradesh,Constituency_213,MP_Name_213,MP/497/2023-2024/51149 - Construction of Health facility,Shree Constructions,09-07-2024,97977
2895,Madhya Pradesh,Constituency_213,MP_Name_213,MP/497/2023-2024/51149 - Construction of Health facility,Rural Works Dept,08-04-2023,387669
2896,Madhya Pradesh,Constituency_213,MP_Name_213,MP/497/2023-2024/51149 - Construction of Health facility,National Infra Corp,29-09-2022,449915
2897,Madhya Pradesh,Constituency_213,MP_Name_213,MP/497/2023-2024/51149 - Construction of Health facility,BuildWell Pvt Ltd,28-03-2024,53226
2898,Madhya Pradesh,Constituency_213,MP_Name_213,MP/361/2021-2022/51150 - Construction of Roads facility,Rural Works Dept,11-11-2023,130880
2899,Madhya Pradesh,Constituency_213,MP_Name_213,MP/877/2022-2023/51151 - Construction of Electricity facility,XYZ Builders,10-07-2021,152591
2900,Madhya Pradesh,Constituency_213,MP_Name_213,MP/164/2021-2022/51152 - Construction of Health facility,XYZ Builders,10-07-2024,219927
2901,Madhya Pradesh,Constituency_213,MP_Name_213,MP/164/2021-2022/51152 - Construction of Health facility,National Infra Corp,18-05-2022,402904
2902,Madhya Pradesh,Constituency_213,MP_Name_213,MP/164/2021-2022/51152 - Construction of Health facility,ABC Constructions,28-02-2021,228060
2903,Madhya Pradesh,Constituency_213,MP_Name_213,MP/246/2023-2024/51153 - Construction of Roads facility,Shree Constructions,10-07-2021,368972
2904,Madhya Pradesh,Constituency_213,MP_Name_213,MP/246/2023-2024/51153 - Construction of Roads facility,State PWD,01-08-2022,292044
2905,Bihar,Constituency_214,MP_Name_214,BR/686/2023-2024/51154 - Construction of Drinking Water facility,ABC Constructions,17-10-2022,79861
2906,Bihar,Constituency_214,MP_Name_214,BR/686/2023-2024/51154 - Construction of Drinking Water facility,BuildWell Pvt Ltd,10-08-2023,381498
2907,Bihar,Constituency_214,MP_Name_214,BR/686/2023-2024/51154 - Construction of Drinking Water facility,Global Infra Ltd,03-03-2021,110857
2908,Bihar,Constituency_214,MP_Name_214,BR/686/2023-2024/51154 - Construction of Drinking Water facility,Shree Constructions,22-12-2022,101306
2909,Bihar,Constituency_214,MP_Name_214,BR/572/2022-2023/51155 - Construction of Sanitation facility,Global Infra Ltd,05-06-2021,65427
2910,Bihar,Constituency_214,MP_Name_214,BR/813/2023-2024/51156 - Construction of Roads facility,XYZ Builders,08-04-2024,389519
2911,Bihar,Constituency_214,MP_Name_214,BR/813/2023-2024/51156 - Construction of Roads facility,State PWD,30-05-2021,218246
2912,Bihar,Constituency_214,MP_Name_214,BR/300/2022-2023/51157 - Construction of Health facility,XYZ Builders,10-12-2022,303026
2913,Bihar,Constituency_214,MP_Name_214,BR/300/2022-2023/51157 - Construction of Health facility,BuildWell Pvt Ltd,28-10-2022,251608
2914,Bihar,Constituency_214,MP_Name_214,BR/300/2022-2023/51157 - Construction of Health facility,Shree Constructions,30-05-2022,204706
2915,Bihar,Constituency_214,MP_Name_214,BR/855/2022-2023/51158 - Construction of Education facility,Shree Constructions,27-06-2021,387875
2916,Bihar,Constituency_214,MP_Name_214,BR/324/2022-2023/51159 - Construction of Sanitation facility,XYZ Builders,04-08-2022,404881
2917,Bihar,Constituency_214,MP_Name_214,BR/885/2021-2022/51160 - Construction of Sanitation facility,XYZ Builders,24-03-2023,271934
2918,Bihar,Constituency_214,MP_Name_214,BR/885/2021-2022/51160 - Construction of Sanitation facility,State PWD,16-07-2021,131628
2919,Bihar,Constituency_214,MP_Name_214,BR/885/2021-2022/51160 - Construction of Sanitation facility,Rural Works Dept,25-09-2023,138489
2920,Uttar Pradesh,Constituency_215,MP_Name_215,UP/777/2023-2024/51161 - Construction of Health facility,National Infra Corp,29-01-2021,331427
2921,Uttar Pradesh,Constituency_215,MP_Name_215,UP/777/2023-2024/51161 - Construction of Health facility,State PWD,07-08-2024,91307
2922,Uttar Pradesh,Constituency_215,MP_Name_215,UP/777/2023-2024/51161 - Construction of Health facility,Rural Works Dept,25-12-2023,416550
2923,Uttar Pradesh,Constituency_215,MP_Name_215,UP/777/2023-2024/51161 - Construction of Health facility,ABC Constructions,12-04-2023,208720
2924,Uttar Pradesh,Constituency_215,MP_Name_215,UP/612/2023-2024/51162 - Construction of Education facility,BuildWell Pvt Ltd,29-06-2024,151275
2925,Uttar Pradesh,Constituency_215,MP_Name_215,UP/290/2022-2023/51163 - Construction of Education facility,Global Infra Ltd,11-02-2022,64605
2926,Uttar Pradesh,Constituency_215,MP_Name_215,UP/290/2022-2023/51163 - Construction of Education facility,Rural Works Dept,19-11-2021,326522
2927,Uttar Pradesh,Constituency_215,MP_Name_215,UP/290/2022-2023/51163 - Construction of Education facility,Shree Constructions,28-04-2024,495867
2928,Uttar Pradesh,Constituency_215,MP_Name_215,UP/206/2023-2024/51164 - Construction of Health facility,BuildWell Pvt Ltd,02-04-2021,270360
2929,Uttar Pradesh,Constituency_215,MP_Name_215,UP/206/2023-2024/51164 - Construction of Health facility,National Infra Corp,28-05-2022,406950
2930,Uttar Pradesh,Constituency_215,MP_Name_215,UP/206/2023-2024/51164 - Construction of Health facility,Rural Works Dept,09-12-2024,391862
2931,Uttar Pradesh,Constituency_215,MP_Name_215,UP/840/2023-2024/51165 - Construction of Roads facility,Shree Constructions,31-03-2021,482364
2932,Uttar Pradesh,Constituency_215,MP_Name_215,UP/840/2023-2024/51165 - Construction of Roads facility,Global Infra Ltd,16-06-2024,128896
2933,Uttar Pradesh,Constituency_215,MP_Name_215,UP/840/2023-2024/51165 - Construction of Roads facility,ABC Constructions,12-09-2024,380401
2934,Uttar Pradesh,Constituency_215,MP_Name_215,UP/840/2023-2024/51165 - Construction of Roads facility,Rural Works Dept,23-11-2024,369741
2935,Uttar Pradesh,Constituency_215,MP_Name_215,UP/619/2022-2023/51166 - Construction of Sanitation facility,State PWD,26-07-2024,161916
2936,Uttar Pradesh,Constituency_215,MP_Name_215,UP/619/2022-2023/51166 - Construction of Sanitation facility,BuildWell Pvt Ltd,03-11-2023,206866
2937,Uttar Pradesh,Constituency_215,MP_Name_215,UP/321/2023-2024/51167 - Construction of Sanitation facility,National Infra Corp,07-05-2024,498329
2938,Uttar Pradesh,Constituency_215,MP_Name_215,UP/321/2023-2024/51167 - Construction of Sanitation facility,BuildWell Pvt Ltd,04-04-2022,425929
2939,Uttar Pradesh,Constituency_215,MP_Name_215,UP/321/2023-2024/51167 - Construction of Sanitation facility,ABC Constructions,02-03-2021,306578
2940,Uttar Pradesh,Constituency_215,MP_Name_215,UP/321/2023-2024/51167 - Construction of Sanitation facility,XYZ Builders,16-11-2024,221620
2941,Uttar Pradesh,Constituency_215,MP_Name_215,UP/783/2021-2022/51168 - Construction of Health facility,ABC Constructions,29-12-2022,102916
2942,Uttar Pradesh,Constituency_215,MP_Name_215,UP/783/2021-2022/51168 - Construction of Health facility,Global Infra Ltd,28-06-2022,405430
2943,Uttar Pradesh,Constituency_215,MP_Name_215,UP/783/2021-2022/51168 - Construction of Health facility,XYZ Builders,05-04-2023,63843
2944,Bihar,Constituency_216,MP_Name_216,BR/965/2022-2023/51169 - Construction of Electricity facility,XYZ Builders,13-03-2023,270959
2945,Bihar,Constituency_216,MP_Name_216,BR/965/2022-2023/51169 - Construction of Electricity facility,BuildWell Pvt Ltd,29-10-2022,99331
2946,Bihar,Constituency_216,MP_Name_216,BR/941/2022-2023/51170 - Construction of Drinking Water facility,BuildWell Pvt Ltd,18-02-2021,255113
2947,Bihar,Constituency_216,MP_Name_216,BR/941/2022-2023/51170 - Construction of Drinking Water facility,State PWD,06-03-2022,195510
2948,Bihar,Constituency_216,MP_Name_216,BR/941/2022-2023/51170 - Construction of Drinking Water facility,ABC Constructions,27-09-2023,358244
2949,Bihar,Constituency_216,MP_Name_216,BR/850/2023-2024/51171 - Construction of Electricity facility,Rural Works Dept,29-08-2022,192125
2950,Bihar,Constituency_216,MP_Name_216,BR/850/2023-2024/51171 - Construction of Electricity facility,National Infra Corp,10-09-2021,224198
2951,Uttar Pradesh,Constituency_217,MP_Name_217,UP/435/2021-2022/51172 - Construction of Education facility,BuildWell Pvt Ltd,19-02-2023,362279
2952,Uttar Pradesh,Constituency_217,MP_Name_217,UP/435/2021-2022/51172 - Construction of Education facility,Shree Constructions,04-05-2024,370496
2953,Uttar Pradesh,Constituency_217,MP_Name_217,UP/435/2021-2022/51172 - Construction of Education facility,National Infra Corp,15-06-2021,90123
2954,Uttar Pradesh,Constituency_217,MP_Name_217,UP/435/2021-2022/51172 - Construction of Education facility,National Infra Corp,25-07-2024,292768
2955,Uttar Pradesh,Constituency_217,MP_Name_217,UP/751/2021-2022/51173 - Construction of Electricity facility,Global Infra Ltd,31-01-2021,251220
2956,Uttar Pradesh,Constituency_217,MP_Name_217,UP/751/2021-2022/51173 - Construction of Electricity facility,XYZ Builders,11-11-2021,105390
2957,Uttar Pradesh,Constituency_217,MP_Name_217,UP/751/2021-2022/51173 - Construction of Electricity facility,Shree Constructions,28-04-2021,249708
2958,Uttar Pradesh,Constituency_217,MP_Name_217,UP/730/2023-2024/51174 - Construction of Education facility,XYZ Builders,16-05-2023,250149
2959,Uttar Pradesh,Constituency_217,MP_Name_217,UP/730/2023-2024/51174 - Construction of Education facility,ABC Constructions,11-08-2024,166552
